,participant_id,function_name,function_id,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,fixation,geometry,public.0,void.0,addPKColumn.0,String.0,aPKColName.0,throws.0,IllegalArgumentException.0,Column.0,col.0,=.0,Column.1,colMap.0,get.0,aPKColName.1,if.0,col.1,==.0,nan.0,throw.0,new.0,IllegalArgumentException.1,"""The column |"".100",+.0,aPKColName.2,+.1,"""| does not belong to the table |"".101",+.2,name.0,+.3,"""|"".0",pkColumns.0,add.0,col.2,code,participant_summary
0,136,addPKColumn,51577053,1211464330770,19978722933,1,1,"(0.15426723659038544, 0.1651167869567871)","(0.15950582921504974, 0.13991288840770721)",1,1,2.513519287109375,2.516754150390625,Fixation,POINT (0.1568865329027176 0.1525148376822472),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211464339103,19978731266,1,1,"(0.1502891182899475, 0.1581389456987381)","(0.1636892408132553, 0.15052223205566406)",1,1,2.4950103759765625,2.509674072265625,Fixation,POINT (0.1569891795516014 0.1543305888772011),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211464347436,19978739599,1,1,"(0.15288294851779938, 0.16235482692718506)","(0.16087490320205688, 0.14228583872318268)",1,1,2.530990600585937,2.4743804931640625,Fixation,POINT (0.1568789258599281 0.1523203328251839),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211464355770,19978747933,1,1,"(0.147793710231781, 0.16531452536582947)","(0.16179151833057404, 0.14143839478492737)",1,1,2.5333709716796875,2.4834136962890625,Fixation,POINT (0.1547926142811775 0.1533764600753784),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211464364103,19978756266,1,1,"(0.14773882925510406, 0.1656479835510254)","(0.1614932119846344, 0.13534942269325256)",1,1,2.514633178710937,2.4857940673828125,Fixation,POINT (0.1546160206198692 0.150498703122139),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211464372436,19978764599,1,1,"(0.15401317179203033, 0.17047235369682312)","(0.1617542803287506, 0.13527221977710724)",1,1,2.5142364501953125,2.48333740234375,Fixation,POINT (0.1578837260603905 0.1528722867369652),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211464380769,19978772932,1,1,"(0.15540334582328796, 0.17268843948841095)","(0.15540921688079834, 0.1406935453414917)",1,1,2.50189208984375,2.5006866455078125,Fixation,POINT (0.1554062813520432 0.1566909924149513),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211464389103,19978781266,1,1,"(0.15572018921375275, 0.17621521651744843)","(0.15210244059562683, 0.13903073966503143)",1,1,2.513900756835937,2.47918701171875,Fixation,POINT (0.1539113149046898 0.1576229780912399),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211464397436,19978789599,1,1,"(0.15304601192474365, 0.17724482715129852)","(0.15328672528266907, 0.13657815754413605)",1,1,2.504425048828125,2.48834228515625,Fixation,POINT (0.1531663686037064 0.1569114923477173),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211464405773,19978797936,1,1,"(0.15093988180160522, 0.17335502803325653)","(0.15525999665260315, 0.14315398037433624)",1,1,2.49371337890625,2.5018768310546875,Fixation,POINT (0.1530999392271042 0.1582545042037964),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211464414106,19978806269,1,1,"(0.14627541601657867, 0.16586513817310333)","(0.16265162825584412, 0.14452770352363586)",1,1,2.4912261962890625,2.49481201171875,Fixation,POINT (0.1544635221362114 0.1551964208483696),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211464422439,19978814602,1,1,"(0.14741714298725128, 0.17403435707092285)","(0.16260743141174316, 0.14330819249153137)",1,1,2.515899658203125,2.4863739013671875,Fixation,POINT (0.1550122871994972 0.1586712747812271),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211464430773,19978822936,1,1,"(0.14783219993114471, 0.18035778403282166)","(0.15892472863197327, 0.13984563946723938)",1,1,2.49810791015625,2.4851837158203125,Fixation,POINT (0.153378464281559 0.1601017117500305),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211464439106,19978831269,1,1,"(0.15144453942775726, 0.18226736783981323)","(0.16026514768600464, 0.13524210453033447)",1,1,2.48809814453125,2.463104248046875,Fixation,POINT (0.155854843556881 0.1587547361850738),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211464447439,19978839602,1,1,"(0.15071463584899902, 0.1802690327167511)","(0.1562807708978653, 0.13072697818279266)",1,1,2.4723052978515625,2.50091552734375,Fixation,POINT (0.1534977033734322 0.1554980054497719),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211464455773,19978847936,1,1,"(0.14842915534973145, 0.18175362050533295)","(0.16206681728363037, 0.1318809986114502)",1,1,2.481552124023437,2.4745025634765625,Fixation,POINT (0.1552479863166809 0.1568173095583916),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211464464106,19978856269,1,1,"(0.1473163366317749, 0.178688645362854)","(0.16171251237392426, 0.1366475373506546)",1,1,2.4905242919921875,2.481903076171875,Fixation,POINT (0.1545144245028496 0.1576680913567543),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211464472439,19978864602,1,1,"(0.1488644778728485, 0.1764453798532486)","(0.16052192449569702, 0.1374814212322235)",1,1,2.490966796875,2.4859771728515625,Fixation,POINT (0.1546932011842728 0.156963400542736),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211464480772,19978872935,1,1,"(0.15026453137397766, 0.17419177293777466)","(0.16351597011089325, 0.1312621533870697)",1,1,2.4748687744140625,2.477935791015625,Fixation,POINT (0.1568902507424355 0.1527269631624222),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211464497437,19978889600,1,1,"(0.20156298577785492, 0.16913655400276184)","(0.20304639637470245, 0.14833194017410278)",1,1,2.489852905273437,2.476806640625,Fixation,POINT (0.2023046910762787 0.1587342470884323),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211464505772,19978897935,1,1,"(0.19629473984241486, 0.19417288899421692)","(0.20464091002941132, 0.14854122698307037)",1,1,2.4776763916015625,2.490097045898437,Fixation,POINT (0.2004678249359131 0.1713570579886436),,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211464514106,19978906269,1,1,"(0.20016101002693176, 0.19057688117027283)","(0.19794723391532898, 0.141426220536232)",1,1,2.49285888671875,2.4801177978515625,Fixation,POINT (0.1990541219711304 0.1660015508532524),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211464522439,19978914602,1,1,"(0.20020119845867157, 0.19753506779670715)","(0.20631711184978485, 0.1453060805797577)",1,1,2.46563720703125,2.486480712890625,Fixation,POINT (0.2032591551542282 0.1714205741882324),,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211464530772,19978922935,1,1,"(0.1979556679725647, 0.20724046230316162)","(0.21059702336788177, 0.15086543560028076)",1,1,2.487945556640625,2.462265014648437,Fixation,POINT (0.2042763456702232 0.1790529489517212),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211464539110,19978931273,1,1,"(0.19216912984848022, 0.19056157767772675)","(0.21304704248905182, 0.15355998277664185)",1,1,2.4617462158203125,2.46551513671875,Fixation,POINT (0.202608086168766 0.1720607802271843),,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211464547443,19978939606,1,1,"(0.19974616169929504, 0.19672949612140656)","(0.20327824354171753, 0.14177219569683075)",1,1,2.462249755859375,2.47088623046875,Fixation,POINT (0.2015122026205063 0.1692508459091186),,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211464555776,19978947939,1,1,"(0.19939760863780975, 0.19595631957054138)","(0.19974270462989807, 0.1409643590450287)",1,1,2.482452392578125,2.4513092041015625,Fixation,POINT (0.1995701566338539 0.168460339307785),,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211464564111,19978956273,1,1,"(0.20623332262039185, 0.1977471262216568)","(0.20404158532619476, 0.1431659460067749)",1,1,2.4708709716796875,2.437973022460937,Fixation,POINT (0.2051374539732933 0.1704565361142158),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211464572444,19978964606,1,1,"(0.20040547847747803, 0.20390909910202026)","(0.20545746386051178, 0.145677387714386)",1,1,2.457916259765625,2.468505859375,Fixation,POINT (0.2029314711689949 0.1747932434082031),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211464580777,19978972939,1,1,"(0.19840595126152039, 0.20450972020626068)","(0.20173099637031555, 0.1423701047897339)",1,1,2.458038330078125,2.47381591796875,Fixation,POINT (0.200068473815918 0.1734399124979973),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211464589111,19978981273,1,1,"(0.19965167343616486, 0.2027169167995453)","(0.20215925574302673, 0.15271922945976257)",1,1,2.48126220703125,2.458984375,Fixation,POINT (0.2009054645895958 0.1777180731296539),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211464597444,19978989606,1,1,"(0.20113185048103333, 0.1888878494501114)","(0.2038845419883728, 0.14379017055034637)",1,1,2.4438018798828125,2.470245361328125,Fixation,POINT (0.2025081962347031 0.1663390100002289),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211464605777,19978997939,1,1,"(0.19741249084472656, 0.1852552443742752)","(0.19851499795913696, 0.14750966429710388)",1,1,2.4627838134765625,2.4501190185546875,Fixation,POINT (0.1979637444019318 0.1663824543356895),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211464614111,19979006273,1,1,"(0.1960982233285904, 0.16727642714977264)","(0.2031012326478958, 0.14914362132549286)",1,1,2.468597412109375,2.46221923828125,Fixation,POINT (0.1995997279882431 0.1582100242376328),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211464622444,19979014606,1,1,"(0.19877909123897552, 0.18549561500549316)","(0.20281340181827545, 0.14503908157348633)",1,1,2.4789276123046875,2.4737548828125,Fixation,POINT (0.2007962465286255 0.1652673482894898),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211464630777,19979022939,1,1,"(0.19720447063446045, 0.18272389471530914)","(0.20460712909698486, 0.13324280083179474)",1,1,2.46630859375,2.4366912841796875,Fixation,POINT (0.2009057998657227 0.1579833477735519),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211464639111,19979031273,1,1,"(0.1949448138475418, 0.19621163606643677)","(0.20348535478115082, 0.1391550898551941)",1,1,2.459335327148437,2.461517333984375,Fixation,POINT (0.1992150843143463 0.1676833629608154),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211464647444,19979039606,1,1,"(0.19223405420780182, 0.19542907178401947)","(0.19450245797634125, 0.13813237845897675)",1,1,2.4823760986328125,2.4660186767578125,Fixation,POINT (0.1933682560920715 0.1667807251214981),,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211464655777,19979047939,1,1,"(0.19929364323616028, 0.19590768218040466)","(0.19446732103824615, 0.14055591821670532)",1,1,2.4615631103515625,2.4569244384765625,Fixation,POINT (0.1968804821372032 0.168231800198555),,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211464664116,19979056278,1,1,"(0.19520606100559235, 0.19402550160884857)","(0.19543977081775665, 0.14133857190608978)",1,1,2.4602508544921875,2.44757080078125,Fixation,POINT (0.1953229159116745 0.1676820367574692),,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211464672449,19979064611,1,1,"(0.19605541229248047, 0.19321143627166748)","(0.19610732793807983, 0.1415902078151703)",1,1,2.4647674560546875,2.4575653076171875,Fixation,POINT (0.1960813701152802 0.1674008220434189),,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211464680782,19979072944,1,1,"(0.19331297278404236, 0.19385801255702972)","(0.19705073535442352, 0.1459827572107315)",1,1,2.46856689453125,2.456207275390625,Fixation,POINT (0.1951818540692329 0.1699203848838806),,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211464689116,19979081278,1,1,"(0.19071786105632782, 0.1959243267774582)","(0.19870619475841522, 0.15173423290252686)",1,1,2.4515838623046875,2.470489501953125,Fixation,POINT (0.1947120279073715 0.1738292798399925),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211464697449,19979089611,1,1,"(0.20178861916065216, 0.19061996042728424)","(0.19959092140197754, 0.16094665229320526)",1,1,2.455673217773437,2.4766387939453125,Fixation,POINT (0.2006897702813148 0.1757833063602448),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211464705782,19979097944,1,1,"(0.20031292736530304, 0.20149299502372742)","(0.19543200731277466, 0.17103978991508484)",1,1,2.4595947265625,2.4547119140625,Fixation,POINT (0.1978724673390388 0.1862663924694061),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211464847457,19979239618,1,1,"(0.21323148906230927, 0.2142046093940735)","(0.19498500227928162, 0.13171134889125824)",1,1,2.44000244140625,2.46722412109375,,POINT (0.2041082456707954 0.1729579791426659),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211464855788,19979247949,1,1,"(0.21732640266418457, 0.1889740526676178)","(0.21508502960205078, 0.1722174733877182)",1,1,2.4598846435546875,2.389862060546875,Fixation,POINT (0.2162057161331177 0.180595763027668),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211464864122,19979256283,1,1,"(0.21797625720500946, 0.18234851956367493)","(0.21814177930355072, 0.15389543771743774)",1,1,2.4673309326171875,2.47625732421875,Fixation,POINT (0.2180590182542801 0.1681219786405563),,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211464872455,19979264616,1,1,"(0.21686355769634247, 0.1700461208820343)","(0.2163337767124176, 0.15266697108745575)",1,1,2.443084716796875,2.46209716796875,Fixation,POINT (0.21659866720438 0.161356545984745),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211464880790,19979272951,1,1,"(0.2182272970676422, 0.18437309563159943)","(0.20676851272583008, 0.1364475041627884)",1,1,2.445175170898437,2.47430419921875,Fixation,POINT (0.2124979048967362 0.1604102998971939),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211464889123,19979281284,1,1,"(0.2183232605457306, 0.19234442710876465)","(0.21151594817638397, 0.14241643249988556)",1,1,2.442901611328125,2.4777069091796875,Fixation,POINT (0.2149196043610573 0.1673804298043251),,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211464897457,19979289618,1,1,"(0.21379098296165466, 0.1958276629447937)","(0.2174481600522995, 0.15000668168067932)",1,1,2.4634246826171875,2.505966186523437,Fixation,POINT (0.2156195715069771 0.1729171723127365),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211464905790,19979297951,1,1,"(0.21664632856845856, 0.19921475648880005)","(0.2199624478816986, 0.15638989210128784)",1,1,2.4672088623046875,2.4947052001953125,Fixation,POINT (0.2183043882250786 0.177802324295044),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211464914124,19979306285,1,1,"(0.2184217870235443, 0.1997573971748352)","(0.22162257134914398, 0.1579613834619522)",1,1,2.472564697265625,2.494613647460937,Fixation,POINT (0.2200221791863442 0.1788593903183937),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211464922457,19979314618,1,1,"(0.2166416049003601, 0.20545750856399536)","(0.2192719727754593, 0.15012046694755554)",1,1,2.470733642578125,2.4966583251953125,Fixation,POINT (0.2179567888379097 0.1777889877557754),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211464930792,19979322953,1,1,"(0.21587440371513367, 0.19003009796142578)","(0.22070008516311646, 0.1539635956287384)",1,1,2.4742889404296875,2.517791748046875,Fixation,POINT (0.2182872444391251 0.1719968467950821),,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211464939126,19979331287,1,1,"(0.21534626185894012, 0.18266354501247406)","(0.21870648860931396, 0.1438543200492859)",1,1,2.479949951171875,2.5003814697265625,Fixation,POINT (0.217026375234127 0.16325893253088),,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211464947459,19979339620,1,1,"(0.21774707734584808, 0.17679548263549805)","(0.21783311665058136, 0.1325591504573822)",1,1,2.471771240234375,2.505157470703125,Fixation,POINT (0.2177900969982147 0.1546773165464401),,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211464955792,19979347953,1,1,"(0.214161679148674, 0.19722729921340942)","(0.21587900817394257, 0.14614500105381012)",1,1,2.476531982421875,2.511016845703125,Fixation,POINT (0.2150203436613083 0.1716861501336098),,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211464964126,19979356287,1,1,"(0.21173016726970673, 0.197279155254364)","(0.21101994812488556, 0.14763160049915314)",1,1,2.4832916259765625,2.509521484375,Fixation,POINT (0.2113750576972961 0.1724553778767586),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211464972459,19979364620,1,1,"(0.21229496598243713, 0.17728200554847717)","(0.20949946343898773, 0.13531556725502014)",1,1,2.4725494384765625,2.5191192626953125,Fixation,POINT (0.2108972147107124 0.1562987864017487),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211464980792,19979372953,1,1,"(0.2179194986820221, 0.18349559605121613)","(0.21330517530441284, 0.14286530017852783)",1,1,2.4550933837890625,2.51177978515625,Fixation,POINT (0.2156123369932175 0.163180448114872),,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211464989126,19979381287,1,1,"(0.20721225440502167, 0.1820412129163742)","(0.21182137727737427, 0.14677542448043823)",1,1,2.4527130126953125,2.50439453125,Fixation,POINT (0.209516815841198 0.1644083186984062),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211464997459,19979389620,1,1,"(0.21274174749851227, 0.18783245980739594)","(0.21933449804782867, 0.1511317640542984)",1,1,2.4766998291015625,2.4951934814453125,Fixation,POINT (0.2160381227731705 0.1694821119308472),,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211465005792,19979397953,1,1,"(0.21517331898212433, 0.19117014110088348)","(0.22053807973861694, 0.14873982965946198)",1,1,2.4834136962890625,2.5040435791015625,Fixation,POINT (0.2178556993603706 0.1699549853801727),,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211465014125,19979406286,1,1,"(0.21772758662700653, 0.18011632561683655)","(0.22247157990932465, 0.1421622782945633)",1,1,2.4627227783203125,2.531463623046875,Fixation,POINT (0.2200995832681656 0.1611393019556999),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211465022459,19979414620,1,1,"(0.22227759659290314, 0.1943940371274948)","(0.22874052822589874, 0.15210147202014923)",1,1,2.4557647705078125,2.504913330078125,Fixation,POINT (0.2255090624094009 0.173247754573822),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211465039126,19979431287,1,1,"(0.2511584460735321, 0.20861268043518066)","(0.25976669788360596, 0.1595674455165863)",1,1,2.464630126953125,2.51898193359375,Fixation,POINT (0.255462571978569 0.1840900629758835),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211465047459,19979439620,1,1,"(0.24592018127441406, 0.19920413196086884)","(0.24901674687862396, 0.1423906683921814)",1,1,2.445419311523437,2.502197265625,Fixation,POINT (0.247468464076519 0.1707974001765251),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211465055798,19979447958,1,1,"(0.25586289167404175, 0.18268011510372162)","(0.2509572207927704, 0.15619739890098572)",1,1,2.474029541015625,2.508697509765625,Fixation,POINT (0.2534100562334061 0.1694387570023537),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211465064131,19979456291,1,1,"(0.25590193271636963, 0.18193447589874268)","(0.2512182593345642, 0.15609028935432434)",1,1,2.4766082763671875,2.5009918212890625,Fixation,POINT (0.2535600960254669 0.1690123826265335),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211465072465,19979464625,1,1,"(0.25200155377388, 0.1954067498445511)","(0.2512761354446411, 0.15370529890060425)",1,1,2.478607177734375,2.499481201171875,Fixation,POINT (0.2516388446092606 0.1745560243725777),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211465080798,19979472958,1,1,"(0.2516673803329468, 0.2069224715232849)","(0.25652840733528137, 0.15042157471179962)",1,1,2.478500366210937,2.509307861328125,Fixation,POINT (0.2540978938341141 0.1786720231175423),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211465089131,19979481291,1,1,"(0.24937668442726135, 0.19205719232559204)","(0.2496676743030548, 0.16140659153461456)",1,1,2.4664459228515625,2.519866943359375,Fixation,POINT (0.2495221793651581 0.1767318919301033),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211465097465,19979489625,1,1,"(0.25476181507110596, 0.19422274827957153)","(0.2508944571018219, 0.15412554144859314)",1,1,2.5050506591796875,2.518035888671875,Fixation,POINT (0.2528281360864639 0.1741741448640823),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211465105798,19979497958,1,1,"(0.2555699050426483, 0.19521507620811462)","(0.25008583068847656, 0.15924012660980225)",1,1,2.473907470703125,2.5208892822265625,Fixation,POINT (0.2528278678655624 0.1772276014089584),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
