,participant_id,function_name,function_id,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,fixation,geometry,public.0,void.0,clearFieldersFromField.0,// clear all fielders from field.200,for.0,int.0,i.0,=.0,0.0,i.1,<.0,boardXDimension.0,i.2,for.1,int.1,j.0,=.1,0.1,j.1,<.1,boardYDimension.0,j.2,for.2,int.2,a.0,=.2,0.2,a.1,<.2,boardZDimension.0,a.2,cricketFieldPositions.0,i.3,j.3,a.3,=.3,0.3,code,participant_summary
0,136,clearFieldersFromField,45147874,1212273695790,20788084662,1,1,"(0.783422589302063, 0.1600102037191391)","(0.785258948802948, 0.17505478858947754)",1,1,2.4603424072265625,2.3199615478515625,Fixation,POINT (0.7843407690525055 0.1675324961543083),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,clearFieldersFromField,45147874,1212273704123,20788092995,1,1,"(0.7871052026748657, 0.16869963705539703)","(0.7777271270751953, 0.18568921089172363)",1,1,2.44940185546875,2.34613037109375,Fixation,POINT (0.7824161648750305 0.1771944239735603),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,clearFieldersFromField,45147874,1212273712457,20788101329,1,1,"(0.7831282615661621, 0.14089061319828033)","(0.7848297357559204, 0.17854106426239014)",1,1,2.449325561523437,2.35089111328125,Fixation,POINT (0.7839789986610413 0.1597158387303352),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,clearFieldersFromField,45147874,1212273720790,20788109662,1,1,"(0.7894557118415833, 0.1456923484802246)","(0.7843030691146851, 0.17601531744003296)",1,1,2.4391632080078125,2.3596649169921875,Fixation,POINT (0.7868793904781342 0.1608538329601288),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,clearFieldersFromField,45147874,1212273729123,20788117995,1,1,"(0.785139799118042, 0.14685054123401642)","(0.7829592227935791, 0.18574607372283936)",1,1,2.440414428710937,2.348617553710937,Fixation,POINT (0.7840495109558105 0.1662983074784279),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,clearFieldersFromField,45147874,1212273737457,20788126329,1,1,"(0.7808533906936646, 0.1664382517337799)","(0.7869885563850403, 0.17997422814369202)",1,1,2.45574951171875,2.3430938720703125,Fixation,POINT (0.7839209735393524 0.173206239938736),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,clearFieldersFromField,45147874,1212273745790,20788134662,1,1,"(0.7823113203048706, 0.16066810488700867)","(0.7848953008651733, 0.17693860828876495)",1,1,2.4310302734375,2.333099365234375,Fixation,POINT (0.783603310585022 0.1688033565878868),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,clearFieldersFromField,45147874,1212273754123,20788142995,1,1,"(0.7843860387802124, 0.15577197074890137)","(0.7893137335777283, 0.18129122257232666)",1,1,2.44757080078125,2.3203277587890625,Fixation,POINT (0.7868498861789703 0.168531596660614),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,clearFieldersFromField,45147874,1212273762457,20788151329,1,1,"(0.7835437059402466, 0.16785015165805817)","(0.7799769639968872, 0.19223903119564056)",1,1,2.41217041015625,2.35858154296875,Fixation,POINT (0.7817603349685669 0.1800445914268494),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,clearFieldersFromField,45147874,1212273779123,20788167995,1,1,"(0.8031612634658813, 0.13381361961364746)","(0.812738835811615, 0.16313400864601135)",1,1,2.3958892822265625,2.3450164794921875,Fixation,POINT (0.8079500496387482 0.1484738141298294),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,clearFieldersFromField,45147874,1212273787457,20788176329,1,1,"(0.7972373962402344, 0.14542832970619202)","(0.801166832447052, 0.1643892079591751)",1,1,2.4146270751953125,2.3413848876953125,Fixation,POINT (0.7992021143436432 0.1549087688326836),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,clearFieldersFromField,45147874,1212273795790,20788184662,1,1,"(0.7967506051063538, 0.14030903577804565)","(0.8025708198547363, 0.16550859808921814)",1,1,2.416976928710937,2.3740997314453125,Fixation,POINT (0.799660712480545 0.1529088169336319),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,clearFieldersFromField,45147874,1212273804130,20788193002,1,1,"(0.7944219708442688, 0.15024323761463165)","(0.7927313446998596, 0.16411073505878448)",1,1,2.4238739013671875,2.327850341796875,Fixation,POINT (0.7935766577720642 0.1571769863367081),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,clearFieldersFromField,45147874,1212273812464,20788201336,1,1,"(0.7945402264595032, 0.15706540644168854)","(0.7978256344795227, 0.16329070925712585)",1,1,2.4293365478515625,2.3252716064453125,Fixation,POINT (0.7961829304695129 0.1601780578494072),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,clearFieldersFromField,45147874,1212273820797,20788209669,1,1,"(0.795900285243988, 0.14006978273391724)","(0.8044468760490417, 0.1678544133901596)",1,1,2.4192657470703125,2.3119354248046875,Fixation,POINT (0.8001735806465149 0.1539620980620384),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,clearFieldersFromField,45147874,1212273829130,20788218002,1,1,"(0.7951969504356384, 0.1414090245962143)","(0.8024111390113831, 0.16643929481506348)",1,1,2.41436767578125,2.3408660888671875,Fixation,POINT (0.7988040447235107 0.1539241597056389),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,clearFieldersFromField,45147874,1212273837465,20788226336,1,1,"(0.8016232848167419, 0.15209417045116425)","(0.7971007823944092, 0.16327229142189026)",1,1,2.416488647460937,2.338104248046875,Fixation,POINT (0.7993620336055756 0.1576832309365272),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,clearFieldersFromField,45147874,1212273845798,20788234669,1,1,"(0.7933872938156128, 0.148555725812912)","(0.7932677268981934, 0.16452933847904205)",1,1,2.4037017822265625,2.33123779296875,Fixation,POINT (0.7933275103569031 0.156542532145977),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,clearFieldersFromField,45147874,1212273854131,20788243002,1,1,"(0.7931848168373108, 0.1461617648601532)","(0.7946158647537231, 0.17300179600715637)",1,1,2.41558837890625,2.340179443359375,Fixation,POINT (0.793900340795517 0.1595817804336548),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,clearFieldersFromField,45147874,1212273862465,20788251336,1,1,"(0.7981038093566895, 0.14344985783100128)","(0.8006480932235718, 0.1657102108001709)",1,1,2.4075164794921875,2.355819702148437,Fixation,POINT (0.7993759512901306 0.1545800343155861),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,clearFieldersFromField,45147874,1212273870798,20788259669,1,1,"(0.8002720475196838, 0.1466180980205536)","(0.8043424487113953, 0.17098428308963776)",1,1,2.410797119140625,2.31280517578125,Fixation,POINT (0.8023072481155396 0.1588011905550957),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,clearFieldersFromField,45147874,1212273879131,20788268002,1,1,"(0.7979418039321899, 0.13687223196029663)","(0.7950904369354248, 0.17286475002765656)",1,1,2.43377685546875,2.3243865966796875,Fixation,POINT (0.7965161204338074 0.1548684909939766),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,clearFieldersFromField,45147874,1212273887465,20788276336,1,1,"(0.8038777709007263, 0.14345666766166687)","(0.8067776560783386, 0.1709241420030594)",1,1,2.41888427734375,2.3474273681640625,Fixation,POINT (0.8053277134895325 0.1571904048323631),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,clearFieldersFromField,45147874,1212273895798,20788284669,1,1,"(0.8056076169013977, 0.1511872112751007)","(0.7978345155715942, 0.16210874915122986)",1,1,2.39239501953125,2.3219451904296875,Fixation,POINT (0.801721066236496 0.1566479802131653),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,clearFieldersFromField,45147874,1212273904131,20788293002,1,1,"(0.797306478023529, 0.15050482749938965)","(0.8009155988693237, 0.17229530215263367)",1,1,2.40570068359375,2.2911529541015625,Fixation,POINT (0.7991110384464264 0.1614000648260117),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,clearFieldersFromField,45147874,1212273912465,20788301336,1,1,"(0.7918379902839661, 0.15221011638641357)","(0.8015490770339966, 0.15053807199001312)",1,1,2.397216796875,2.303451538085937,Fixation,POINT (0.7966935336589813 0.1513740941882134),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,clearFieldersFromField,45147874,1212273920798,20788309669,1,1,"(0.7847727537155151, 0.148553729057312)","(0.8032115697860718, 0.14571160078048706)",1,1,2.395477294921875,2.328353881835937,Fixation,POINT (0.7939921617507935 0.1471326649188995),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,clearFieldersFromField,45147874,1212273929131,20788318002,1,1,"(0.7960653305053711, 0.13411808013916016)","(0.7966325283050537, 0.1696844846010208)",1,1,2.392669677734375,2.3194122314453125,Fixation,POINT (0.7963489294052124 0.1519012823700905),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,clearFieldersFromField,45147874,1212273937469,20788326340,1,1,"(0.7962955236434937, 0.13496166467666626)","(0.7990928292274475, 0.16288244724273682)",1,1,2.415374755859375,2.306137084960937,Fixation,POINT (0.7976941764354706 0.1489220559597015),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,clearFieldersFromField,45147874,1212273945802,20788334673,1,1,"(0.8005803823471069, 0.15296941995620728)","(0.7964187264442444, 0.17898176610469818)",1,1,2.3915252685546875,2.323272705078125,Fixation,POINT (0.7984995543956757 0.1659755930304527),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,clearFieldersFromField,45147874,1212273954135,20788343006,1,1,"(0.8016487956047058, 0.14621089398860931)","(0.7918803095817566, 0.18425607681274414)",1,1,2.399383544921875,2.3319549560546875,Fixation,POINT (0.7967645525932312 0.1652334854006767),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,clearFieldersFromField,45147874,1212273962469,20788351340,1,1,"(0.7988590002059937, 0.13432379066944122)","(0.7902969121932983, 0.17335928976535797)",1,1,2.3856353759765625,2.335845947265625,Fixation,POINT (0.794577956199646 0.1538415402173996),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,clearFieldersFromField,45147874,1212273970802,20788359673,1,1,"(0.8044144511222839, 0.1387551873922348)","(0.8010355830192566, 0.16396917402744293)",1,1,2.3795166015625,2.327133178710937,Fixation,POINT (0.8027250170707703 0.1513621807098389),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,clearFieldersFromField,45147874,1212273979135,20788368006,1,1,"(0.8040390610694885, 0.1485958993434906)","(0.7913679480552673, 0.18311689794063568)",1,1,2.3872833251953125,2.317489624023437,Fixation,POINT (0.7977035045623779 0.1658563986420631),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,clearFieldersFromField,45147874,1212273987469,20788376340,1,1,"(0.801788330078125, 0.15359485149383545)","(0.794788122177124, 0.17686395347118378)",1,1,2.396469116210937,2.3059234619140625,Fixation,POINT (0.7982882261276245 0.1652294024825096),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,clearFieldersFromField,45147874,1212273995802,20788384673,1,1,"(0.8056124448776245, 0.15410710871219635)","(0.7950531840324402, 0.16996988654136658)",1,1,2.39813232421875,2.29931640625,Fixation,POINT (0.8003328144550323 0.1620384976267815),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,clearFieldersFromField,45147874,1212274004133,20788393004,1,1,"(0.8010766506195068, 0.14014936983585358)","(0.8006789088249207, 0.1579117625951767)",1,1,2.39227294921875,2.3203277587890625,Fixation,POINT (0.8008777797222137 0.1490305662155151),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,clearFieldersFromField,45147874,1212274012467,20788401338,1,1,"(0.8012623190879822, 0.1443163901567459)","(0.8006332516670227, 0.17066006362438202)",1,1,2.394378662109375,2.331085205078125,Fixation,POINT (0.8009477853775024 0.157488226890564),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,clearFieldersFromField,45147874,1212274020800,20788409671,1,1,"(0.797636091709137, 0.13463443517684937)","(0.8117841482162476, 0.15532636642456055)",1,1,2.3973388671875,2.3291168212890625,Fixation,POINT (0.8047101199626923 0.144980400800705),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,clearFieldersFromField,45147874,1212274029135,20788418006,1,1,"(0.7921047210693359, 0.14072738587856293)","(0.8057302832603455, 0.15610313415527344)",1,1,2.40887451171875,2.32281494140625,Fixation,POINT (0.7989175021648407 0.1484152600169182),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,clearFieldersFromField,45147874,1212274037469,20788426340,1,1,"(0.789909303188324, 0.14252735674381256)","(0.7970609664916992, 0.16844305396080017)",1,1,2.4000244140625,2.3136138916015625,Fixation,POINT (0.7934851348400116 0.1554852053523064),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,clearFieldersFromField,45147874,1212274045802,20788434673,1,1,"(0.7934118509292603, 0.137424036860466)","(0.795221745967865, 0.17234140634536743)",1,1,2.396820068359375,2.2895660400390625,Fixation,POINT (0.7943167984485626 0.1548827216029167),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,clearFieldersFromField,45147874,1212274054136,20788443006,1,1,"(0.79991215467453, 0.13485859334468842)","(0.7936691045761108, 0.1819434016942978)",1,1,2.3960418701171875,2.3384246826171875,Fixation,POINT (0.7967906296253204 0.1584009975194931),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,clearFieldersFromField,45147874,1212274062470,20788451340,1,1,"(0.8016267418861389, 0.15305651724338531)","(0.802451491355896, 0.1625329554080963)",1,1,2.4084625244140625,2.3523101806640625,Fixation,POINT (0.8020391166210175 0.1577947363257408),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,clearFieldersFromField,45147874,1212274070807,20788459677,1,1,"(0.7980945110321045, 0.1453407108783722)","(0.8033246994018555, 0.16783273220062256)",1,1,2.4111785888671875,2.325653076171875,Fixation,POINT (0.80070960521698 0.1565867215394974),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,clearFieldersFromField,45147874,1212274079140,20788468010,1,1,"(0.791842520236969, 0.12716928124427795)","(0.8028994798660278, 0.1689620465040207)",1,1,2.40118408203125,2.361801147460937,Fixation,POINT (0.7973710000514984 0.1480656638741493),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,clearFieldersFromField,45147874,1212274087473,20788476343,1,1,"(0.7960237860679626, 0.15129727125167847)","(0.7951923608779907, 0.1734611690044403)",1,1,2.41455078125,2.3333282470703125,Fixation,POINT (0.7956080734729767 0.1623792201280594),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,clearFieldersFromField,45147874,1212274095807,20788484677,1,1,"(0.7943903207778931, 0.14846402406692505)","(0.8000023365020752, 0.16298365592956543)",1,1,2.4126129150390625,2.2955322265625,Fixation,POINT (0.7971963286399841 0.1557238399982452),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,clearFieldersFromField,45147874,1212274104140,20788493010,1,1,"(0.8032194375991821, 0.1358504295349121)","(0.7989675402641296, 0.17358006536960602)",1,1,2.405258178710937,2.3638916015625,Fixation,POINT (0.8010934889316559 0.1547152474522591),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,clearFieldersFromField,45147874,1212274112474,20788501344,1,1,"(0.8006025552749634, 0.14011333882808685)","(0.8102279305458069, 0.1702382117509842)",1,1,2.4095001220703125,2.34490966796875,Fixation,POINT (0.8054152429103851 0.1551757752895355),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,clearFieldersFromField,45147874,1212274120807,20788509677,1,1,"(0.7981552481651306, 0.14260894060134888)","(0.8083211183547974, 0.16666612029075623)",1,1,2.42498779296875,2.34912109375,Fixation,POINT (0.803238183259964 0.1546375304460526),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,clearFieldersFromField,45147874,1212274129140,20788518010,1,1,"(0.7971505522727966, 0.14597569406032562)","(0.7973968982696533, 0.17455801367759705)",1,1,2.415374755859375,2.3702545166015625,Fixation,POINT (0.797273725271225 0.1602668538689613),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,clearFieldersFromField,45147874,1212274137473,20788526343,1,1,"(0.795004665851593, 0.1616842895746231)","(0.8004643321037292, 0.17554746568202972)",1,1,2.4275665283203125,2.3712310791015625,Fixation,POINT (0.7977344989776611 0.1686158776283264),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,clearFieldersFromField,45147874,1212274145807,20788534677,1,1,"(0.7894020676612854, 0.1622718721628189)","(0.7938297986984253, 0.16816599667072296)",1,1,2.4162750244140625,2.350616455078125,Fixation,POINT (0.7916159331798553 0.1652189344167709),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,clearFieldersFromField,45147874,1212274154140,20788543010,1,1,"(0.7922124862670898, 0.14134730398654938)","(0.7991777062416077, 0.16746778786182404)",1,1,2.4261016845703125,2.356719970703125,Fixation,POINT (0.7956950962543488 0.1544075459241867),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,clearFieldersFromField,45147874,1212274162474,20788551344,1,1,"(0.7858182191848755, 0.1482429951429367)","(0.7946956157684326, 0.17636829614639282)",1,1,2.445556640625,2.346343994140625,Fixation,POINT (0.790256917476654 0.1623056456446648),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,clearFieldersFromField,45147874,1212274170807,20788559677,1,1,"(0.7904703617095947, 0.13818533718585968)","(0.8000076413154602, 0.17429549992084503)",1,1,2.4215240478515625,2.379745483398437,Fixation,POINT (0.7952390015125275 0.1562404185533524),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,clearFieldersFromField,45147874,1212274179140,20788568010,1,1,"(0.790051281452179, 0.14911581575870514)","(0.7996342182159424, 0.1702556610107422)",1,1,2.45269775390625,2.36376953125,Fixation,POINT (0.7948427498340607 0.1596857383847237),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,clearFieldersFromField,45147874,1212274187473,20788576343,1,1,"(0.7925520539283752, 0.14715416729450226)","(0.7980232238769531, 0.1661941409111023)",1,1,2.43304443359375,2.368865966796875,Fixation,POINT (0.7952876389026642 0.1566741541028023),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,clearFieldersFromField,45147874,1212274195809,20788584679,1,1,"(0.7952210307121277, 0.13727690279483795)","(0.7966055870056152, 0.17236116528511047)",1,1,2.415985107421875,2.3650054931640625,Fixation,POINT (0.7959133088588715 0.1548190340399742),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,clearFieldersFromField,45147874,1212274204142,20788593012,1,1,"(0.7899654507637024, 0.16686153411865234)","(0.7966992259025574, 0.17557837069034576)",1,1,2.425521850585937,2.3765869140625,Fixation,POINT (0.7933323383331299 0.171219952404499),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,clearFieldersFromField,45147874,1212274212475,20788601345,1,1,"(0.7922930121421814, 0.15515969693660736)","(0.7954162359237671, 0.17593055963516235)",1,1,2.4507293701171875,2.3889923095703125,Fixation,POINT (0.7938546240329742 0.1655451282858849),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,clearFieldersFromField,45147874,1212274220809,20788609679,1,1,"(0.7964940667152405, 0.16948631405830383)","(0.8016794919967651, 0.18242603540420532)",1,1,2.44500732421875,2.4004058837890625,Fixation,POINT (0.7990867793560028 0.1759561747312546),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,clearFieldersFromField,45147874,1212274229142,20788618012,1,1,"(0.7976206541061401, 0.1665986180305481)","(0.8026222586631775, 0.18603664636611938)",1,1,2.451751708984375,2.38037109375,Fixation,POINT (0.8001214563846588 0.1763176321983337),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,clearFieldersFromField,45147874,1212274237475,20788626345,1,1,"(0.7986981272697449, 0.16417020559310913)","(0.7976056933403015, 0.18203507363796234)",1,1,2.46923828125,2.419174194335937,Fixation,POINT (0.7981519103050232 0.1731026396155357),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,clearFieldersFromField,45147874,1212274245809,20788634679,1,1,"(0.7985721230506897, 0.16104301810264587)","(0.7889236807823181, 0.19106392562389374)",1,1,2.4651031494140625,2.382843017578125,Fixation,POINT (0.7937479019165039 0.1760534718632698),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,clearFieldersFromField,45147874,1212274254142,20788643012,1,1,"(0.7995696067810059, 0.1625276654958725)","(0.7942094206809998, 0.18643534183502197)",1,1,2.477142333984375,2.39617919921875,Fixation,POINT (0.7968895137310028 0.1744815036654472),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,clearFieldersFromField,45147874,1212274262476,20788651345,1,1,"(0.7992671728134155, 0.1575271040201187)","(0.7879941463470459, 0.1989152431488037)",1,1,2.46142578125,2.4492340087890625,Fixation,POINT (0.7936306595802307 0.1782211735844612),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,clearFieldersFromField,45147874,1212274270810,20788659679,1,1,"(0.7991434335708618, 0.1568187177181244)","(0.7921869158744812, 0.21262943744659424)",1,1,2.4951171875,2.41619873046875,Fixation,POINT (0.7956651747226715 0.1847240775823593),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,clearFieldersFromField,45147874,1212274279143,20788668012,1,1,"(0.8015530705451965, 0.16387175023555756)","(0.7881200313568115, 0.2090931236743927)",1,1,2.495880126953125,2.46600341796875,Fixation,POINT (0.794836550951004 0.1864824369549751),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,clearFieldersFromField,45147874,1212274287476,20788676345,1,1,"(0.8017827868461609, 0.15441927313804626)","(0.7955971360206604, 0.1985541433095932)",1,1,2.4978179931640625,2.434310913085937,Fixation,POINT (0.7986899614334106 0.1764867082238197),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,clearFieldersFromField,45147874,1212274295810,20788684679,1,1,"(0.7993735671043396, 0.1562618464231491)","(0.8009456992149353, 0.18637433648109436)",1,1,2.4865875244140625,2.420150756835937,Fixation,POINT (0.8001596331596375 0.1713180914521217),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,clearFieldersFromField,45147874,1212274304143,20788693012,1,1,"(0.8022375702857971, 0.15258513391017914)","(0.8114575743675232, 0.15912944078445435)",1,1,2.5053253173828125,2.428924560546875,Fixation,POINT (0.8068475723266602 0.1558572873473167),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
