,participant_id,function_name,function_id,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,fixation,geometry,public.0,void.0,deleteCascade.0,VyhladavaciAlgoritmus.0,algorithm.0,//searcheds.0,getHibernateTemplate.0,bulkUpdate.0,"""DELETE Searched WHERE algorithm = ?"".100",new.0,Object.0,algorithm.1,//plans.0,getHibernateTemplate.1,bulkUpdate.1,"""DELETE SearchPlan WHERE algorithm = ?"".101",new.1,Object.1,algorithm.2,//prefs.0,getHibernateTemplate.2,bulkUpdate.2,"""DELETE SearchPrefs WHERE algorithm = ?"".102",new.2,Object.2,algorithm.3,//categories.0,getHibernateTemplate.3,bulkUpdate.3,"""DELETE SearchCategory WHERE algorithm = ?"".103",new.3,Object.3,algorithm.4,delete.0,algorithm.5,code,participant_summary
0,136,deleteCascade,34604973,1212190325805,20704715068,1,1,"(0.7152698040008545, 0.1973569244146347)","(0.7050143480300903, 0.21005286276340485)",1,1,2.5851287841796875,2.528182983398437,Fixation,POINT (0.7101420760154724 0.2037048935890198),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,deleteCascade,34604973,1212190334138,20704723401,1,1,"(0.7140921354293823, 0.2027340829372406)","(0.713333785533905, 0.2122245579957962)",1,1,2.6025543212890625,2.5267486572265625,Fixation,POINT (0.7137129604816437 0.2074793204665184),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,deleteCascade,34604973,1212190342471,20704731735,1,1,"(0.7098438739776611, 0.20070193707942963)","(0.7162560820579529, 0.2159772366285324)",1,1,2.585845947265625,2.5315704345703125,Fixation,POINT (0.713049978017807 0.208339586853981),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,deleteCascade,34604973,1212190350804,20704740068,1,1,"(0.7051334381103516, 0.19957967102527618)","(0.7087400555610657, 0.21851104497909546)",1,1,2.6029510498046875,2.5087127685546875,Fixation,POINT (0.7069367468357086 0.2090453580021858),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,deleteCascade,34604973,1212190359137,20704748401,1,1,"(0.7115866541862488, 0.19410842657089233)","(0.7056217193603516, 0.22694805264472961)",1,1,2.5797119140625,2.4839019775390625,Fixation,POINT (0.7086041867733002 0.210528239607811),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,deleteCascade,34604973,1212190367471,20704756735,1,1,"(0.7188888192176819, 0.19379591941833496)","(0.7058849930763245, 0.22538699209690094)",1,1,2.5912017822265625,2.506866455078125,Fixation,POINT (0.7123869061470032 0.209591455757618),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,deleteCascade,34604973,1212190375804,20704765068,1,1,"(0.7166876792907715, 0.19696101546287537)","(0.7048614621162415, 0.21836765110492706)",1,1,2.58740234375,2.511505126953125,Fixation,POINT (0.7107745707035065 0.2076643332839012),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,deleteCascade,34604973,1212190384137,20704773401,1,1,"(0.7077949047088623, 0.21141992509365082)","(0.7133461236953735, 0.20972560346126556)",1,1,2.5640869140625,2.51544189453125,Fixation,POINT (0.7105705142021179 0.2105727642774582),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,deleteCascade,34604973,1212190392471,20704781735,1,1,"(0.7084120512008667, 0.2154720574617386)","(0.7135108709335327, 0.2120838463306427)",1,1,2.5643463134765625,2.5155029296875,Fixation,POINT (0.7109614610671997 0.2137779518961906),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,deleteCascade,34604973,1212190400804,20704790068,1,1,"(0.7064155340194702, 0.22320827841758728)","(0.7117487192153931, 0.21701502799987793)",1,1,2.5816650390625,2.5273590087890625,Fixation,POINT (0.7090821266174316 0.2201116532087326),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,deleteCascade,34604973,1212190409137,20704798401,1,1,"(0.7102962136268616, 0.2132834643125534)","(0.7080900073051453, 0.2174588292837143)",1,1,2.5615386962890625,2.511810302734375,Fixation,POINT (0.7091931104660034 0.2153711467981338),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,deleteCascade,34604973,1212190417471,20704806735,1,1,"(0.7140073180198669, 0.2022768259048462)","(0.7045949101448059, 0.21881002187728882)",1,1,2.57293701171875,2.518768310546875,Fixation,POINT (0.7093011140823364 0.2105434238910675),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,deleteCascade,34604973,1212190425804,20704815068,1,1,"(0.7194075584411621, 0.1860562562942505)","(0.7039737701416016, 0.22797325253486633)",1,1,2.561920166015625,2.495574951171875,Fixation,POINT (0.7116906642913818 0.2070147544145584),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,deleteCascade,34604973,1212190434137,20704823401,1,1,"(0.7166192531585693, 0.19402717053890228)","(0.7028971910476685, 0.2237093299627304)",1,1,2.5642547607421875,2.5102691650390625,Fixation,POINT (0.7097582221031189 0.2088682502508164),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,deleteCascade,34604973,1212190442474,20704831738,1,1,"(0.7180379033088684, 0.20392295718193054)","(0.7030014991760254, 0.21352602541446686)",1,1,2.56842041015625,2.51873779296875,Fixation,POINT (0.7105197012424469 0.2087244912981987),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,deleteCascade,34604973,1212190450807,20704840071,1,1,"(0.7171311378479004, 0.21838870644569397)","(0.7037819027900696, 0.22183682024478912)",1,1,2.5827178955078125,2.5040740966796875,Fixation,POINT (0.710456520318985 0.2201127633452416),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,deleteCascade,34604973,1212190459139,20704848404,1,1,"(0.7179465293884277, 0.20359772443771362)","(0.705513060092926, 0.22902873158454895)",1,1,2.561019897460937,2.4832916259765625,Fixation,POINT (0.7117297947406769 0.2163132280111313),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,deleteCascade,34604973,1212190467474,20704856738,1,1,"(0.7157549858093262, 0.21667611598968506)","(0.7025560140609741, 0.23773518204689026)",1,1,2.582504272460937,2.504302978515625,Fixation,POINT (0.7091554999351501 0.2272056490182877),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,deleteCascade,34604973,1212190475807,20704865071,1,1,"(0.7127338647842407, 0.1953888237476349)","(0.7064797878265381, 0.21650853753089905)",1,1,2.5686798095703125,2.50238037109375,Fixation,POINT (0.7096068263053894 0.205948680639267),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,deleteCascade,34604973,1212190484140,20704873404,1,1,"(0.715480387210846, 0.2137458473443985)","(0.7076472640037537, 0.22086186707019806)",1,1,2.574462890625,2.5188446044921875,Fixation,POINT (0.7115638256072998 0.2173038572072983),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,deleteCascade,34604973,1212190492474,20704881738,1,1,"(0.7180031538009644, 0.20974376797676086)","(0.7099484205245972, 0.21945412456989288)",1,1,2.5606231689453125,2.495025634765625,Fixation,POINT (0.7139757871627808 0.2145989462733269),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,deleteCascade,34604973,1212190500807,20704890071,1,1,"(0.710428774356842, 0.21237067878246307)","(0.71548992395401, 0.21597141027450562)",1,1,2.5603485107421875,2.503265380859375,Fixation,POINT (0.712959349155426 0.2141710445284843),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,deleteCascade,34604973,1212190509140,20704898404,1,1,"(0.7032281756401062, 0.20780324935913086)","(0.7167377471923828, 0.20890025794506073)",1,1,2.5922393798828125,2.505966186523437,Fixation,POINT (0.7099829614162445 0.2083517536520958),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,deleteCascade,34604973,1212190517473,20704906737,1,1,"(0.7016114592552185, 0.19741536676883698)","(0.7125271558761597, 0.21257811784744263)",1,1,2.5666046142578125,2.4953765869140625,Fixation,POINT (0.7070693075656891 0.2049967423081398),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,deleteCascade,34604973,1212190525807,20704915071,1,1,"(0.7071706652641296, 0.2251279056072235)","(0.7102301120758057, 0.21116052567958832)",1,1,2.5917205810546875,2.501205444335937,Fixation,POINT (0.7087003886699677 0.2181442156434059),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,deleteCascade,34604973,1212190534140,20704923404,1,1,"(0.7135225534439087, 0.19670625030994415)","(0.7026830315589905, 0.21078728139400482)",1,1,2.57208251953125,2.5113677978515625,Fixation,POINT (0.7081027925014496 0.2037467658519745),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,deleteCascade,34604973,1212190542473,20704931737,1,1,"(0.717811107635498, 0.2003023624420166)","(0.7120776772499084, 0.21941134333610535)",1,1,2.5777130126953125,2.49798583984375,Fixation,POINT (0.7149443924427032 0.209856852889061),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,deleteCascade,34604973,1212190550807,20704940071,1,1,"(0.7052819132804871, 0.21260550618171692)","(0.7137210965156555, 0.2265206277370453)",1,1,2.566253662109375,2.5128173828125,Fixation,POINT (0.7095015048980713 0.2195630669593811),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,deleteCascade,34604973,1212190559140,20704948404,1,1,"(0.7013980150222778, 0.20457133650779724)","(0.7067774534225464, 0.20905143022537231)",1,1,2.5724334716796875,2.511871337890625,Fixation,POINT (0.7040877342224121 0.2068113833665848),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,deleteCascade,34604973,1212190567472,20704956737,1,1,"(0.711286187171936, 0.19525763392448425)","(0.7021656632423401, 0.20882301032543182)",1,1,2.56439208984375,2.5218048095703125,Fixation,POINT (0.7067259252071381 0.202040322124958),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,deleteCascade,34604973,1212190575810,20704965075,1,1,"(0.7144244909286499, 0.2082536667585373)","(0.7135920524597168, 0.21433134377002716)",1,1,2.547698974609375,2.5114898681640625,Fixation,POINT (0.7140082716941833 0.2112925052642822),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,deleteCascade,34604973,1212190584143,20704973408,1,1,"(0.70554119348526, 0.20254065096378326)","(0.7098969221115112, 0.20490427315235138)",1,1,2.58013916015625,2.52789306640625,Fixation,POINT (0.7077190577983856 0.2037224620580673),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,deleteCascade,34604973,1212190592477,20704981742,1,1,"(0.7088779211044312, 0.2066289335489273)","(0.7021723389625549, 0.2264460325241089)",1,1,2.578460693359375,2.520843505859375,Fixation,POINT (0.705525130033493 0.2165374830365181),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,deleteCascade,34604973,1212190600810,20704990075,1,1,"(0.7174742817878723, 0.2025008201599121)","(0.7109502553939819, 0.20525597035884857)",1,1,2.557235717773437,2.507293701171875,Fixation,POINT (0.7142122685909271 0.2038783952593803),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,deleteCascade,34604973,1212190609143,20704998408,1,1,"(0.7076586484909058, 0.21391241252422333)","(0.7130209803581238, 0.20263411104679108)",1,1,2.55291748046875,2.539413452148437,Fixation,POINT (0.7103398144245148 0.2082732617855072),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,deleteCascade,34604973,1212190617477,20705006742,1,1,"(0.7087292075157166, 0.20656396448612213)","(0.7071065306663513, 0.20972204208374023)",1,1,2.5428924560546875,2.5135498046875,Fixation,POINT (0.7079178690910339 0.2081430032849312),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,deleteCascade,34604973,1212190625810,20705015075,1,1,"(0.7117795348167419, 0.21527926623821259)","(0.7104025483131409, 0.22123198211193085)",1,1,2.5802459716796875,2.5458984375,Fixation,POINT (0.7110910415649414 0.2182556241750717),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,deleteCascade,34604973,1212190634143,20705023408,1,1,"(0.7047228217124939, 0.1992669254541397)","(0.7067857980728149, 0.22485488653182983)",1,1,2.5570220947265625,2.5117340087890625,Fixation,POINT (0.7057543098926544 0.2120609059929848),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,deleteCascade,34604973,1212190642477,20705031742,1,1,"(0.7153258919715881, 0.21246689558029175)","(0.7054697871208191, 0.2174495905637741)",1,1,2.589508056640625,2.5321197509765625,Fixation,POINT (0.7103978395462036 0.2149582430720329),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,deleteCascade,34604973,1212190650810,20705040075,1,1,"(0.7080350518226624, 0.2033696323633194)","(0.7110610008239746, 0.21476846933364868)",1,1,2.53948974609375,2.5262908935546875,Fixation,POINT (0.7095480263233185 0.209069050848484),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,deleteCascade,34604973,1212190659143,20705048408,1,1,"(0.709660530090332, 0.19909298419952393)","(0.7017567157745361, 0.23412783443927765)",1,1,2.568344116210937,2.522308349609375,Fixation,POINT (0.7057086229324341 0.2166104093194008),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,deleteCascade,34604973,1212190667476,20705056741,1,1,"(0.7095626592636108, 0.19800005853176117)","(0.7143771052360535, 0.208916574716568)",1,1,2.541961669921875,2.5308074951171875,Fixation,POINT (0.7119698822498322 0.2034583166241646),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,deleteCascade,34604973,1212190675810,20705065075,1,1,"(0.7094141244888306, 0.2100495547056198)","(0.7062870860099792, 0.2083641141653061)",1,1,2.5621795654296875,2.5211181640625,Fixation,POINT (0.7078506052494049 0.209206834435463),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,deleteCascade,34604973,1212190684142,20705073408,1,1,"(0.7128454446792603, 0.19632714986801147)","(0.71291583776474, 0.20479823648929596)",1,1,2.5601806640625,2.5107574462890625,Fixation,POINT (0.7128806412220001 0.2005626931786537),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,deleteCascade,34604973,1212190692475,20705081741,1,1,"(0.7069233059883118, 0.21092623472213745)","(0.7118431925773621, 0.2190357893705368)",1,1,2.544403076171875,2.50885009765625,Fixation,POINT (0.7093832492828369 0.2149810120463371),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,deleteCascade,34604973,1212190700814,20705090080,1,1,"(0.7142356634140015, 0.21504855155944824)","(0.7056892514228821, 0.2179972231388092)",1,1,2.5617828369140625,2.522979736328125,Fixation,POINT (0.7099624574184418 0.2165228873491287),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,deleteCascade,34604973,1212190709148,20705098413,1,1,"(0.7149794697761536, 0.18503355979919434)","(0.7130588889122009, 0.20712167024612427)",1,1,2.552764892578125,2.5230865478515625,Fixation,POINT (0.7140191793441772 0.1960776150226593),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,deleteCascade,34604973,1212190717480,20705106746,1,1,"(0.7080431580543518, 0.1896439641714096)","(0.7047308087348938, 0.2062976360321045)",1,1,2.5447998046875,2.51953125,Fixation,POINT (0.7063869833946228 0.197970800101757),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,deleteCascade,34604973,1212190725814,20705115080,1,1,"(0.7184703946113586, 0.19086097180843353)","(0.7106521129608154, 0.21749107539653778)",1,1,2.53729248046875,2.5211944580078125,Fixation,POINT (0.714561253786087 0.2041760236024857),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,deleteCascade,34604973,1212190734147,20705123413,1,1,"(0.7073044180870056, 0.21157802641391754)","(0.7126066088676453, 0.20954446494579315)",1,1,2.5579986572265625,2.525863647460937,Fixation,POINT (0.7099555134773254 0.2105612456798554),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,deleteCascade,34604973,1212190742480,20705131746,1,1,"(0.7056353092193604, 0.20925413072109222)","(0.706909716129303, 0.2216363400220871)",1,1,2.55743408203125,2.528182983398437,Fixation,POINT (0.7062725126743317 0.2154452353715897),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,deleteCascade,34604973,1212190750814,20705140080,1,1,"(0.712914764881134, 0.20898666977882385)","(0.7115719318389893, 0.2206268608570099)",1,1,2.5601043701171875,2.526031494140625,Fixation,POINT (0.7122433483600616 0.2148067653179169),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,deleteCascade,34604973,1212190759147,20705148413,1,1,"(0.7107467651367188, 0.19105051457881927)","(0.7092580199241638, 0.21102984249591827)",1,1,2.55108642578125,2.5228271484375,Fixation,POINT (0.7100023925304413 0.2010401785373688),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,deleteCascade,34604973,1212190767480,20705156746,1,1,"(0.7055204510688782, 0.20827296376228333)","(0.6998623013496399, 0.2245829999446869)",1,1,2.5647735595703125,2.5217742919921875,Fixation,POINT (0.702691376209259 0.2164279818534851),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,deleteCascade,34604973,1212190775815,20705165080,1,1,"(0.7115729451179504, 0.20335322618484497)","(0.709873378276825, 0.21281185746192932)",1,1,2.578094482421875,2.524520874023437,Fixation,POINT (0.7107231616973877 0.2080825418233872),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,deleteCascade,34604973,1212190784148,20705173413,1,1,"(0.7072600722312927, 0.2143532782793045)","(0.7121486663818359, 0.2125272899866104)",1,1,2.546966552734375,2.5055389404296875,Fixation,POINT (0.7097043693065643 0.2134402841329575),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,deleteCascade,34604973,1212190792480,20705181745,1,1,"(0.7089166045188904, 0.21392449736595154)","(0.7060462236404419, 0.21933121979236603)",1,1,2.551620483398437,2.5340118408203125,Fixation,POINT (0.7074814140796661 0.2166278585791588),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,deleteCascade,34604973,1212190800814,20705190080,1,1,"(0.7014138102531433, 0.2203330397605896)","(0.7038414478302002, 0.21943609416484833)",1,1,2.5731201171875,2.5261993408203125,Fixation,POINT (0.7026276290416718 0.219884566962719),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,deleteCascade,34604973,1212190809146,20705198412,1,1,"(0.7140042185783386, 0.19743676483631134)","(0.7123342156410217, 0.21595075726509094)",1,1,2.565887451171875,2.521331787109375,Fixation,POINT (0.7131692171096802 0.2066937610507011),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,deleteCascade,34604973,1212190817479,20705206745,1,1,"(0.713619589805603, 0.1955956667661667)","(0.7111673355102539, 0.22148586809635162)",1,1,2.567733764648437,2.527191162109375,Fixation,POINT (0.7123934626579285 0.2085407674312592),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,deleteCascade,34604973,1212190825813,20705215079,1,1,"(0.7087060809135437, 0.21223731338977814)","(0.7028391361236572, 0.21249975264072418)",1,1,2.5727691650390625,2.5452423095703125,Fixation,POINT (0.7057726085186005 0.2123685330152512),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,deleteCascade,34604973,1212190834152,20705223418,1,1,"(0.7047269344329834, 0.20729081332683563)","(0.7105994820594788, 0.21117247641086578)",1,1,2.5843963623046875,2.51800537109375,Fixation,POINT (0.7076632082462311 0.2092316448688507),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,deleteCascade,34604973,1212190842485,20705231751,1,1,"(0.7136319279670715, 0.1924191117286682)","(0.7128056883811951, 0.22136689722537994)",1,1,2.5849609375,2.5437774658203125,Fixation,POINT (0.7132188081741333 0.2068930044770241),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,deleteCascade,34604973,1212190850819,20705240085,1,1,"(0.7118189930915833, 0.1961715966463089)","(0.7088177800178528, 0.22120900452136993)",1,1,2.588165283203125,2.521835327148437,Fixation,POINT (0.710318386554718 0.2086903005838394),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
