,participant_id,function_name,function_id,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,fixation,geometry,private.0,void.0,updateGain.0,int.0,pos.0,=.0,getValue.0,int.1,value.0,=.1,int.2,127.0,*.0,double.0,pos.1,/.0,100.0,MidiChannel.0,cs.0,=.2,synthesizer.0,getChannels.0,for.0,int.3,I.0,=.3,0.0,I.1,<.0,cs.1,length.0,i.0,cs.2,i.1,controlChange.0,7.0,value.1,code,participant_summary
0,136,updateGain,26215341,1212493596045,21007984044,1,1,"(0.08984337747097015, 0.2676096558570862)","(0.13359186053276062, 0.2533944845199585)",1,1,2.8181304931640625,2.8145294189453125,Fixation,POINT (0.1117176190018654 0.2605020701885223),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,updateGain,26215341,1212493604379,21007992378,1,1,"(0.09122726321220398, 0.26842719316482544)","(0.1331176906824112, 0.24819768965244293)",1,1,2.826629638671875,2.814193725585937,Fixation,POINT (0.1121724769473076 0.2583124414086342),,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
0,136,updateGain,26215341,1212493612712,21008000711,1,1,"(0.09037225693464279, 0.2650485038757324)","(0.11959212273359299, 0.24924525618553162)",1,1,2.809326171875,2.75115966796875,Fixation,POINT (0.1049821898341179 0.257146880030632),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,updateGain,26215341,1212493621051,21008009050,1,1,"(0.0931735560297966, 0.2640981674194336)","(0.1325087547302246, 0.2527162730693817)",1,1,2.8187408447265625,2.80682373046875,Fixation,POINT (0.1128411553800106 0.2584072202444076),,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
0,136,updateGain,26215341,1212493629385,21008017384,1,1,"(0.09224352240562439, 0.27232834696769714)","(0.13102014362812042, 0.2465517222881317)",1,1,2.795639038085937,2.7975616455078125,Fixation,POINT (0.1116318330168724 0.2594400346279144),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,updateGain,26215341,1212493637718,21008025717,1,1,"(0.09044348448514938, 0.2709139585494995)","(0.13209892809391022, 0.24839456379413605)",1,1,2.7763214111328125,2.807586669921875,Fixation,POINT (0.1112712062895298 0.2596542611718178),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,updateGain,26215341,1212493646051,21008034050,1,1,"(0.09341836720705032, 0.27389752864837646)","(0.13276152312755585, 0.25172555446624756)",1,1,2.7852783203125,2.799346923828125,Fixation,POINT (0.1130899451673031 0.262811541557312),,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
0,136,updateGain,26215341,1212493654385,21008042384,1,1,"(0.09225412458181381, 0.270779013633728)","(0.13362641632556915, 0.25306910276412964)",1,1,2.7894287109375,2.790924072265625,Fixation,POINT (0.1129402704536915 0.2619240581989288),,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
0,136,updateGain,26215341,1212493662718,21008050717,1,1,"(0.0921531543135643, 0.27015432715415955)","(0.13234883546829224, 0.24874639511108398)",1,1,2.788192749023437,2.77734375,Fixation,POINT (0.1122509948909283 0.2594503611326218),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,updateGain,26215341,1212493671051,21008059050,1,1,"(0.09052292257547379, 0.271818071603775)","(0.1303953379392624, 0.24698573350906372)",1,1,2.777984619140625,2.7816619873046875,Fixation,POINT (0.1104591302573681 0.2594019025564194),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,updateGain,26215341,1212493679385,21008067384,1,1,"(0.09299420565366745, 0.27120786905288696)","(0.13282831013202667, 0.2510947585105896)",1,1,2.8006134033203125,2.791656494140625,Fixation,POINT (0.1129112578928471 0.2611513137817383),,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
0,136,updateGain,26215341,1212493687718,21008075717,1,1,"(0.09456776827573776, 0.2605959475040436)","(0.12825694680213928, 0.2546077072620392)",1,1,2.76385498046875,2.7433624267578125,Fixation,POINT (0.1114123575389385 0.2576018273830414),,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
0,136,updateGain,26215341,1212493696051,21008084050,1,1,"(0.10058317333459854, 0.26713162660598755)","(0.12751932442188263, 0.2807006239891052)",1,1,2.7591094970703125,2.7203521728515625,Fixation,POINT (0.1140512488782406 0.2739161252975464),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,updateGain,26215341,1212493954396,21008342393,1,1,"(0.129502072930336, 0.23711270093917847)","(0.12870828807353973, 0.33283907175064087)",1,1,2.6744842529296875,2.124130249023437,,POINT (0.1291051805019379 0.2849758863449097),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,updateGain,26215341,1212493962730,21008350727,1,1,"(0.12905840575695038, 0.23482264578342438)","(0.10480917990207672, 0.3103337287902832)",1,1,2.671539306640625,2.110504150390625,Fixation,POINT (0.1169337928295136 0.2725781872868538),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,updateGain,26215341,1212493979397,21008367393,1,1,"(0.11815092712640762, 0.25651291012763977)","(0.1408528834581375, 0.3292544186115265)",1,1,2.6704254150390625,2.4192047119140625,Fixation,POINT (0.1295019052922726 0.2928836643695831),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
0,136,updateGain,26215341,1212493987731,21008375727,1,1,"(0.1228528618812561, 0.2790205180644989)","(0.1427292376756668, 0.3172840178012848)",1,1,2.689239501953125,2.48590087890625,Fixation,POINT (0.1327910497784615 0.2981522679328918),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,updateGain,26215341,1212493996064,21008384060,1,1,"(0.12611061334609985, 0.28014180064201355)","(0.1537563055753708, 0.30816879868507385)",1,1,2.6824951171875,2.55303955078125,Fixation,POINT (0.1399334594607353 0.2941552996635437),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
0,136,updateGain,26215341,1212494004397,21008392393,1,1,"(0.12436608970165253, 0.2822318375110626)","(0.1589471846818924, 0.2862667739391327)",1,1,2.67578125,2.609039306640625,Fixation,POINT (0.1416566371917725 0.2842493057250977),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,
0,136,updateGain,26215341,1212494012734,21008400730,1,1,"(0.12111500650644302, 0.2809694707393646)","(0.15828192234039307, 0.27681851387023926)",1,1,2.659423828125,2.65716552734375,Fixation,POINT (0.139698464423418 0.2788939923048019),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,
0,136,updateGain,26215341,1212494021067,21008409063,1,1,"(0.12222369760274887, 0.2847849726676941)","(0.16040056943893433, 0.2761983871459961)",1,1,2.658905029296875,2.665863037109375,Fixation,POINT (0.1413121335208416 0.2804916799068451),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,
0,136,updateGain,26215341,1212494029400,21008417396,1,1,"(0.11982880532741547, 0.2899496853351593)","(0.16298343241214752, 0.2776511609554291)",1,1,2.651824951171875,2.677474975585937,Fixation,POINT (0.1414061188697815 0.2838004231452942),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,
0,136,updateGain,26215341,1212494037734,21008425730,1,1,"(0.12202057242393494, 0.2861695885658264)","(0.16388463973999023, 0.27801191806793213)",1,1,2.6699981689453125,2.689193725585937,Fixation,POINT (0.1429526060819626 0.2820907533168793),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,
0,136,updateGain,26215341,1212494046067,21008434063,1,1,"(0.12209165096282959, 0.2764394283294678)","(0.15942305326461792, 0.2707618176937103)",1,1,2.67169189453125,2.6727447509765625,Fixation,POINT (0.1407573521137238 0.273600623011589),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateGain,26215341,1212494054400,21008442396,1,1,"(0.12271355092525482, 0.2759155035018921)","(0.1559959053993225, 0.2705792188644409)",1,1,2.660751342773437,2.6582183837890625,Fixation,POINT (0.1393547281622887 0.2732473611831665),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateGain,26215341,1212494062734,21008450730,1,1,"(0.12239094078540802, 0.27904945611953735)","(0.1560363471508026, 0.2783651351928711)",1,1,2.661361694335937,2.6588134765625,Fixation,POINT (0.1392136439681053 0.2787072956562042),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,
0,136,updateGain,26215341,1212494071067,21008459063,1,1,"(0.12152910232543945, 0.2824539244174957)","(0.15469177067279816, 0.28086280822753906)",1,1,2.6654205322265625,2.6658935546875,Fixation,POINT (0.1381104364991188 0.2816583663225174),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,
0,136,updateGain,26215341,1212494079400,21008467396,1,1,"(0.12513719499111176, 0.27838170528411865)","(0.15266557037830353, 0.27468207478523254)",1,1,2.6538543701171875,2.66326904296875,Fixation,POINT (0.1389013826847076 0.2765318900346756),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,
0,136,updateGain,26215341,1212494087734,21008475730,1,1,"(0.12264434248209, 0.2802997827529907)","(0.14976271986961365, 0.27250903844833374)",1,1,2.669052124023437,2.651031494140625,Fixation,POINT (0.1362035311758518 0.2764044106006622),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,
0,136,updateGain,26215341,1212494096067,21008484063,1,1,"(0.12419106811285019, 0.2824706733226776)","(0.15364521741867065, 0.2726738750934601)",1,1,2.663604736328125,2.65704345703125,Fixation,POINT (0.1389181427657604 0.2775722742080688),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,
0,136,updateGain,26215341,1212494104400,21008492396,1,1,"(0.12452016025781631, 0.27840256690979004)","(0.15296316146850586, 0.2809026539325714)",1,1,2.670623779296875,2.66925048828125,Fixation,POINT (0.1387416608631611 0.2796526104211807),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,
0,136,updateGain,26215341,1212494112734,21008500730,1,1,"(0.12396997958421707, 0.28493356704711914)","(0.15177343785762787, 0.284254252910614)",1,1,2.67755126953125,2.664764404296875,Fixation,POINT (0.1378717087209225 0.2845939099788666),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,
0,136,updateGain,26215341,1212494121067,21008509063,1,1,"(0.1237545982003212, 0.27934038639068604)","(0.15245123207569122, 0.2910921275615692)",1,1,2.671142578125,2.6749267578125,Fixation,POINT (0.1381029151380062 0.2852162569761276),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
0,136,updateGain,26215341,1212494129400,21008517396,1,1,"(0.1261240392923355, 0.2811008393764496)","(0.15285331010818481, 0.2815037965774536)",1,1,2.6637115478515625,2.6637725830078125,Fixation,POINT (0.1394886747002602 0.2813023179769516),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,
0,136,updateGain,26215341,1212494137734,21008525730,1,1,"(0.12484559416770935, 0.2855745255947113)","(0.1571049988269806, 0.27754998207092285)",1,1,2.655426025390625,2.67095947265625,Fixation,POINT (0.140975296497345 0.2815622538328171),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,
0,136,updateGain,26215341,1212494146074,21008534070,1,1,"(0.12293590605258942, 0.28072699904441833)","(0.16267883777618408, 0.2638164758682251)",1,1,2.669219970703125,2.6443328857421875,Fixation,POINT (0.1428073719143868 0.2722717374563217),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateGain,26215341,1212494154407,21008542403,1,1,"(0.12202276289463043, 0.2771976888179779)","(0.16855554282665253, 0.2651025950908661)",1,1,2.6607666015625,2.648468017578125,Fixation,POINT (0.1452891528606415 0.271150141954422),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateGain,26215341,1212494162741,21008550737,1,1,"(0.12477217614650726, 0.27971088886260986)","(0.16587847471237183, 0.27046436071395874)",1,1,2.682403564453125,2.643310546875,Fixation,POINT (0.1453253254294395 0.2750876247882843),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,
0,136,updateGain,26215341,1212494171074,21008559070,1,1,"(0.11759667843580246, 0.2849438190460205)","(0.15857714414596558, 0.2718575894832611)",1,1,2.669281005859375,2.6505584716796875,Fixation,POINT (0.138086911290884 0.2784007042646408),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,
0,136,updateGain,26215341,1212494179407,21008567403,1,1,"(0.11999563872814178, 0.28419074416160583)","(0.15285050868988037, 0.2886951267719269)",1,1,2.6536407470703125,2.666717529296875,Fixation,POINT (0.1364230737090111 0.2864429354667664),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
0,136,updateGain,26215341,1212494187741,21008575737,1,1,"(0.12137863785028458, 0.2872817814350128)","(0.15181517601013184, 0.2817017436027527)",1,1,2.6567840576171875,2.67388916015625,Fixation,POINT (0.1365969069302082 0.2844917625188828),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
0,136,updateGain,26215341,1212494196074,21008584070,1,1,"(0.1299194097518921, 0.29545149207115173)","(0.15160654485225677, 0.27810245752334595)",1,1,2.6922149658203125,2.676544189453125,Fixation,POINT (0.1407629773020744 0.2867769747972488),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateGain,26215341,1212494204407,21008592403,1,1,"(0.12385822087526321, 0.2811468541622162)","(0.15484237670898438, 0.2659749686717987)",1,1,2.676498413085937,2.6636505126953125,Fixation,POINT (0.1393502987921238 0.2735609114170074),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateGain,26215341,1212494212740,21008600736,1,1,"(0.12411154061555862, 0.29280078411102295)","(0.15571963787078857, 0.2601017951965332)",1,1,2.6865997314453125,2.661102294921875,Fixation,POINT (0.1399155892431736 0.2764512896537781),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,
0,136,updateGain,26215341,1212494221074,21008609070,1,1,"(0.11973189562559128, 0.27684932947158813)","(0.1520041823387146, 0.26866844296455383)",1,1,2.66705322265625,2.660995483398437,Fixation,POINT (0.1358680389821529 0.272758886218071),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateGain,26215341,1212494229408,21008617403,1,1,"(0.11878280341625214, 0.2771427631378174)","(0.14919008314609528, 0.26021650433540344)",1,1,2.6670379638671875,2.66668701171875,Fixation,POINT (0.1339864432811737 0.2686796337366104),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateGain,26215341,1212494237742,21008625737,1,1,"(0.1180785745382309, 0.28607872128486633)","(0.1480233073234558, 0.2587035298347473)",1,1,2.690902709960937,2.666488647460937,Fixation,POINT (0.1330509409308434 0.2723911255598068),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateGain,26215341,1212494246075,21008634070,1,1,"(0.12468253076076508, 0.2945825755596161)","(0.14882990717887878, 0.25094932317733765)",1,1,2.683685302734375,2.66015625,Fixation,POINT (0.1367562189698219 0.2727659493684769),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateGain,26215341,1212494254408,21008642403,1,1,"(0.12714378535747528, 0.2879777252674103)","(0.1529102623462677, 0.24700221419334412)",1,1,2.6793212890625,2.6793212890625,Fixation,POINT (0.1400270238518715 0.2674899697303772),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateGain,26215341,1212494262742,21008650737,1,1,"(0.12728776037693024, 0.2859709858894348)","(0.15415170788764954, 0.25368791818618774)",1,1,2.66741943359375,2.666732788085937,Fixation,POINT (0.1407197341322899 0.2698294520378113),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateGain,26215341,1212494271075,21008659070,1,1,"(0.13210445642471313, 0.2823024392127991)","(0.15505629777908325, 0.2481108009815216)",1,1,2.6615447998046875,2.655975341796875,Fixation,POINT (0.1435803771018982 0.2652066200971603),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateGain,26215341,1212494279412,21008667407,1,1,"(0.12939453125, 0.2930333912372589)","(0.15645582973957062, 0.25743937492370605)",1,1,2.669464111328125,2.6471405029296875,Fixation,POINT (0.1429251804947853 0.2752363830804825),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,
0,136,updateGain,26215341,1212494287746,21008675741,1,1,"(0.12363220751285553, 0.28262415528297424)","(0.15863096714019775, 0.26466333866119385)",1,1,2.6654052734375,2.651962280273437,Fixation,POINT (0.1411315873265266 0.273643746972084),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateGain,26215341,1212494296079,21008684074,1,1,"(0.12265004962682724, 0.2854694426059723)","(0.15570779144763947, 0.2610064148902893)",1,1,2.65826416015625,2.65948486328125,Fixation,POINT (0.1391789205372334 0.2732379287481308),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateGain,26215341,1212494304412,21008692407,1,1,"(0.11420893669128418, 0.27888476848602295)","(0.15417173504829407, 0.2610490322113037)",1,1,2.65374755859375,2.6387939453125,Fixation,POINT (0.1341903358697891 0.2699669003486633),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateGain,26215341,1212494312745,21008700740,1,1,"(0.12302955985069275, 0.2774105370044708)","(0.15295930206775665, 0.26908382773399353)",1,1,2.648681640625,2.651107788085937,Fixation,POINT (0.1379944309592247 0.2732471823692322),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateGain,26215341,1212494321079,21008709074,1,1,"(0.11981680989265442, 0.28235408663749695)","(0.1519443690776825, 0.26903751492500305)",1,1,2.6304931640625,2.6459197998046875,Fixation,POINT (0.1358805894851685 0.27569580078125),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,
0,136,updateGain,26215341,1212494329413,21008717407,1,1,"(0.116945780813694, 0.28262555599212646)","(0.15113960206508636, 0.25399598479270935)",1,1,2.6410369873046875,2.641143798828125,Fixation,POINT (0.1340426914393902 0.2683107703924179),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateGain,26215341,1212494337746,21008725740,1,1,"(0.11899229884147644, 0.2863602936267853)","(0.15228271484375, 0.2590412199497223)",1,1,2.632110595703125,2.6337890625,Fixation,POINT (0.1356375068426132 0.2727007567882538),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateGain,26215341,1212494346080,21008734074,1,1,"(0.12129215896129608, 0.280656635761261)","(0.14798246324062347, 0.26032471656799316)",1,1,2.6306915283203125,2.614410400390625,Fixation,POINT (0.1346373111009598 0.2704906761646271),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateGain,26215341,1212494354413,21008742407,1,1,"(0.11960667371749878, 0.28140079975128174)","(0.14957836270332336, 0.27134037017822266)",1,1,2.6177978515625,2.62261962890625,Fixation,POINT (0.1345925182104111 0.2763705849647522),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,
0,136,updateGain,26215341,1212494362746,21008750740,1,1,"(0.12153824418783188, 0.2784046530723572)","(0.1483105719089508, 0.2649713158607483)",1,1,2.6194305419921875,2.6324920654296875,Fixation,POINT (0.1349244080483913 0.2716879844665527),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateGain,26215341,1212494371080,21008759074,1,1,"(0.12254178524017334, 0.2880931496620178)","(0.14572280645370483, 0.2576228082180023)",1,1,2.64459228515625,2.6164093017578125,Fixation,POINT (0.1341322958469391 0.2728579789400101),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateGain,26215341,1212494379413,21008767407,1,1,"(0.12262996286153793, 0.28964418172836304)","(0.14758893847465515, 0.2648700773715973)",1,1,2.606597900390625,2.60089111328125,Fixation,POINT (0.1351094506680965 0.2772571295499802),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,
0,136,updateGain,26215341,1212494387746,21008775740,1,1,"(0.12174186110496521, 0.28153717517852783)","(0.14843350648880005, 0.26225438714027405)",1,1,2.604522705078125,2.5897216796875,Fixation,POINT (0.1350876837968826 0.2718957811594009),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateGain,26215341,1212494396080,21008784074,1,1,"(0.11727499216794968, 0.28574609756469727)","(0.14615243673324585, 0.2567563056945801)",1,1,2.5911407470703125,2.59002685546875,Fixation,POINT (0.1317137144505978 0.2712512016296387),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateGain,26215341,1212494404413,21008792407,1,1,"(0.11913800984621048, 0.2811740040779114)","(0.14842252433300018, 0.26059311628341675)",1,1,2.6177520751953125,2.578643798828125,Fixation,POINT (0.1337802670896053 0.2708835601806641),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateGain,26215341,1212494412747,21008800741,1,1,"(0.11916498839855194, 0.2816787660121918)","(0.1455533802509308, 0.25550997257232666)",1,1,2.592636108398437,2.5813751220703125,Fixation,POINT (0.1323591843247414 0.2685943692922592),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateGain,26215341,1212494421081,21008809075,1,1,"(0.12031187862157822, 0.2807176411151886)","(0.152045339345932, 0.26151520013809204)",1,1,2.600936889648437,2.5887908935546875,Fixation,POINT (0.1361786089837551 0.2711164206266403),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateGain,26215341,1212494429414,21008817408,1,1,"(0.12115567922592163, 0.28369995951652527)","(0.15037032961845398, 0.25240111351013184)",1,1,2.5728759765625,2.5747222900390625,Fixation,POINT (0.1357630044221878 0.2680505365133286),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateGain,26215341,1212494437747,21008825741,1,1,"(0.11748233437538147, 0.2886360287666321)","(0.1504024863243103, 0.2522427439689636)",1,1,2.576690673828125,2.574127197265625,Fixation,POINT (0.1339424103498459 0.2704393863677978),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateGain,26215341,1212494446081,21008834075,1,1,"(0.11815450340509415, 0.2814190983772278)","(0.15221673250198364, 0.2607288360595703)",1,1,2.574935913085937,2.5851593017578125,Fixation,POINT (0.1351856179535389 0.271073967218399),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateGain,26215341,1212494454414,21008842408,1,1,"(0.11884108185768127, 0.27844175696372986)","(0.1546318680047989, 0.2609063684940338)",1,1,2.568832397460937,2.555328369140625,Fixation,POINT (0.1367364749312401 0.2696740627288818),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateGain,26215341,1212494462747,21008850741,1,1,"(0.11708549410104752, 0.27835527062416077)","(0.15237683057785034, 0.2601616382598877)",1,1,2.556121826171875,2.564208984375,Fixation,POINT (0.1347311623394489 0.2692584544420242),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateGain,26215341,1212494471082,21008859075,1,1,"(0.11643454432487488, 0.2738419771194458)","(0.15435414016246796, 0.25240176916122437)",1,1,2.5670166015625,2.567657470703125,Fixation,POINT (0.1353943422436714 0.2631218731403351),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,
0,136,updateGain,26215341,1212494479415,21008867408,1,1,"(0.1158776730298996, 0.2917809784412384)","(0.1556171327829361, 0.2646618187427521)",1,1,2.560638427734375,2.586273193359375,Fixation,POINT (0.1357474029064178 0.2782213985919952),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,
