,participant_id,function_name,function_id,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,fixation,geometry,private.0,void.0,goToRegistration.0,m_logo.0,setVisible.0,FALSE.0,m_login.0,setText.0,"""Cancel"".0",m_userLabel.0,setLocation.0,16.0,4.0,m_username.0,setLocation.1,16.1,24.0,m_passLabel.0,setLocation.2,16.2,52.0,m_password.0,setLocation.3,16.3,70.0,m_confirmPass.0,setVisible.1,TRUE.0,m_confPassLabel.0,setVisible.2,TRUE.1,m_male.0,setVisible.3,TRUE.2,m_female.0,setVisible.4,TRUE.3,this.0,setTitle.0,"""Registration"".0",code,participant_summary
0,136,goToRegistration,47570692,1211200328831,19714722018,1,1,"(0.12270009517669678, 0.43703457713127136)","(0.12064366042613983, 0.4568710923194885)",1,1,2.5619354248046875,2.62530517578125,,POINT (0.1216718778014183 0.4469528347253799),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,goToRegistration,47570692,1211200337165,19714730351,1,1,"(0.13008451461791992, 0.44061094522476196)","(0.12895183265209198, 0.4479290544986725)",1,1,2.56610107421875,2.6104278564453125,Fixation,POINT (0.129518173635006 0.4442699998617172),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,goToRegistration,47570692,1211200345499,19714738685,1,1,"(0.13283874094486237, 0.44477856159210205)","(0.12416645139455795, 0.45022693276405334)",1,1,2.571136474609375,2.6182861328125,Fixation,POINT (0.1285025961697102 0.4475027471780777),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,goToRegistration,47570692,1211200353832,19714747018,1,1,"(0.13488629460334778, 0.440632700920105)","(0.12170522660017014, 0.4570930600166321)",1,1,2.562713623046875,2.626617431640625,Fixation,POINT (0.128295760601759 0.4488628804683685),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,goToRegistration,47570692,1211200362165,19714755351,1,1,"(0.14066101610660553, 0.44834238290786743)","(0.13014115393161774, 0.4688901901245117)",1,1,2.5906524658203125,2.6134796142578125,Fixation,POINT (0.1354010850191116 0.4586162865161896),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,goToRegistration,47570692,1211200378832,19714772018,1,1,"(0.11161093413829803, 0.26085740327835083)","(0.1231805756688118, 0.2650640904903412)",1,1,2.5643310546875,2.599594116210937,,POINT (0.1173957549035549 0.262960746884346),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,goToRegistration,47570692,1211200403832,19714797018,1,1,"(0.07963545620441437, 0.11874586343765259)","(0.10877291113138199, 0.1489371359348297)",1,1,2.5681915283203125,2.579925537109375,Fixation,POINT (0.0942041836678982 0.1338414996862412),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211200412168,19714805354,1,1,"(0.09354090690612793, 0.13765881955623627)","(0.10871220380067825, 0.15816006064414978)",1,1,2.5906219482421875,2.6138458251953125,Fixation,POINT (0.1011265553534031 0.147909440100193),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211200420502,19714813688,1,1,"(0.08498958498239517, 0.12315114587545395)","(0.10248242318630219, 0.1541905403137207)",1,1,2.595687866210937,2.613067626953125,Fixation,POINT (0.0937360040843487 0.1386708430945873),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211200428835,19714822021,1,1,"(0.08035458624362946, 0.10473724454641342)","(0.10209210216999054, 0.1460191011428833)",1,1,2.591537475585937,2.628082275390625,Fixation,POINT (0.09122334420681 0.1253781728446484),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211200437168,19714830354,1,1,"(0.07222229242324829, 0.10306122153997421)","(0.10061946511268616, 0.15852631628513336)",1,1,2.618392944335937,2.623992919921875,Fixation,POINT (0.0864208787679672 0.1307937689125538),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211200445502,19714838688,1,1,"(0.06904877722263336, 0.10358735173940659)","(0.10171530395746231, 0.14586220681667328)",1,1,2.606597900390625,2.613388061523437,Fixation,POINT (0.0853820405900478 0.1247247792780399),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211200453835,19714847021,1,1,"(0.06720129400491714, 0.10945609956979752)","(0.10088471323251724, 0.15718059241771698)",1,1,2.60986328125,2.5997772216796875,Fixation,POINT (0.0840430036187172 0.1333183459937572),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211200462168,19714855354,1,1,"(0.07216383516788483, 0.11125699430704117)","(0.1046537309885025, 0.15462885797023773)",1,1,2.589996337890625,2.600128173828125,Fixation,POINT (0.0884087830781937 0.1329429261386394),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211200470501,19714863687,1,1,"(0.0724424347281456, 0.11332092434167862)","(0.1062074825167656, 0.15420061349868774)",1,1,2.5929718017578125,2.6051788330078125,Fixation,POINT (0.0893249586224556 0.1337607689201832),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211200478835,19714872021,1,1,"(0.07040908932685852, 0.11604609340429306)","(0.10705196857452393, 0.15571328997612)",1,1,2.58038330078125,2.589569091796875,Fixation,POINT (0.0887305289506912 0.1358796916902065),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211200487168,19714880354,1,1,"(0.07562194764614105, 0.11680181324481964)","(0.10181190073490143, 0.14706219732761383)",1,1,2.5981597900390625,2.6079559326171875,Fixation,POINT (0.0887169241905212 0.1319320052862167),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211200495502,19714888688,1,1,"(0.07034310698509216, 0.12368293851613998)","(0.10264335572719574, 0.14149931073188782)",1,1,2.6052398681640625,2.620025634765625,Fixation,POINT (0.086493231356144 0.1325911246240139),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211200503836,19714897021,1,1,"(0.07747507840394974, 0.12239387631416321)","(0.10031042993068695, 0.14830012619495392)",1,1,2.591766357421875,2.5988311767578125,Fixation,POINT (0.0888927541673183 0.1353470012545586),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211200512169,19714905354,1,1,"(0.06974980235099792, 0.11285849660634995)","(0.09937848895788193, 0.1488574892282486)",1,1,2.5843505859375,2.6332244873046875,Fixation,POINT (0.0845641456544399 0.1308579929172993),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211200520503,19714913688,1,1,"(0.07111094892024994, 0.10952714085578918)","(0.10111649334430695, 0.15121760964393616)",1,1,2.6065216064453125,2.611175537109375,Fixation,POINT (0.0861137211322784 0.1303723752498627),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211200528827,19714922012,1,1,"(0.07346116751432419, 0.10659129917621613)","(0.10512466728687286, 0.1459358185529709)",1,1,2.601181030273437,2.61419677734375,Fixation,POINT (0.0892929174005985 0.1262635588645935),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211200537161,19714930346,1,1,"(0.07093764841556549, 0.10885673761367798)","(0.10475706309080124, 0.1451347917318344)",1,1,2.607574462890625,2.6228790283203125,Fixation,POINT (0.0878473557531834 0.1269957646727562),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211200545498,19714938683,1,1,"(0.06856390833854675, 0.1037626564502716)","(0.10211213678121567, 0.13833247125148773)",1,1,2.613128662109375,2.5988922119140625,Fixation,POINT (0.0853380225598812 0.1210475638508797),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211200553831,19714947016,1,1,"(0.06979701668024063, 0.10863357037305832)","(0.10040664672851562, 0.14498218894004822)",1,1,2.6071319580078125,2.614608764648437,Fixation,POINT (0.0851018317043781 0.1268078796565533),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211200562173,19714955358,1,1,"(0.07770925015211105, 0.10630759596824646)","(0.10086324065923691, 0.1497637778520584)",1,1,2.5892333984375,2.61419677734375,Fixation,POINT (0.089286245405674 0.1280356869101524),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211200570506,19714963691,1,1,"(0.07930195331573486, 0.11015080660581589)","(0.10449841618537903, 0.1455192267894745)",1,1,2.5977783203125,2.6076812744140625,Fixation,POINT (0.091900184750557 0.1278350166976452),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211200578840,19714972025,1,1,"(0.07753042131662369, 0.12041842192411423)","(0.10417341440916061, 0.14720384776592255)",1,1,2.588409423828125,2.6046600341796875,Fixation,POINT (0.0908519178628922 0.1338111348450184),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211200587173,19714980358,1,1,"(0.08753650635480881, 0.10480404645204544)","(0.10130348056554794, 0.1460653692483902)",1,1,2.584381103515625,2.6190643310546875,Fixation,POINT (0.0944199934601784 0.1254347078502178),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211200595506,19714988691,1,1,"(0.08780423551797867, 0.1135185956954956)","(0.1013631820678711, 0.14778107404708862)",1,1,2.5985107421875,2.6213531494140625,Fixation,POINT (0.0945837087929249 0.1306498348712921),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211200603840,19714997025,1,1,"(0.08197878301143646, 0.11605213582515717)","(0.10754519701004028, 0.14536169171333313)",1,1,2.60015869140625,2.612091064453125,Fixation,POINT (0.0947619900107384 0.1307069137692452),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211200612173,19715005358,1,1,"(0.07793138176202774, 0.1194976270198822)","(0.10092812031507492, 0.1419275999069214)",1,1,2.5896453857421875,2.6157684326171875,Fixation,POINT (0.0894297510385513 0.1307126134634018),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211200620507,19715013691,1,1,"(0.07718423753976822, 0.12530742585659027)","(0.1027463749051094, 0.13604821264743805)",1,1,2.608978271484375,2.610595703125,Fixation,POINT (0.0899653062224388 0.1306778192520142),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211200628841,19715022025,1,1,"(0.07853119820356369, 0.12995645403862)","(0.1094575896859169, 0.1416134089231491)",1,1,2.5898895263671875,2.611068725585937,Fixation,POINT (0.0939943939447403 0.1357849314808846),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211200637174,19715030358,1,1,"(0.073874831199646, 0.1389850378036499)","(0.09676089137792587, 0.1574641317129135)",1,1,2.58331298828125,2.63555908203125,Fixation,POINT (0.0853178612887859 0.1482245847582817),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211200645507,19715038691,1,1,"(0.07287503778934479, 0.13123659789562225)","(0.10529851168394089, 0.14664511382579803)",1,1,2.5900115966796875,2.627899169921875,Fixation,POINT (0.0890867747366428 0.1389408558607101),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211200653841,19715047025,1,1,"(0.06737375259399414, 0.1425066590309143)","(0.09987606853246689, 0.13978923857212067)",1,1,2.5939483642578125,2.64495849609375,Fixation,POINT (0.0836249105632305 0.1411479488015175),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211200662174,19715055358,1,1,"(0.06613090634346008, 0.14235937595367432)","(0.10694652795791626, 0.13649334013462067)",1,1,2.6034698486328125,2.631332397460937,Fixation,POINT (0.0865387171506882 0.1394263580441475),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211200670507,19715063691,1,1,"(0.06872054189443588, 0.1347680538892746)","(0.100398950278759, 0.13999289274215698)",1,1,2.59661865234375,2.6365966796875,Fixation,POINT (0.0845597460865974 0.1373804733157158),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211200678848,19715072032,1,1,"(0.06103403866291046, 0.15434227883815765)","(0.10613738000392914, 0.15038886666297913)",1,1,2.590118408203125,2.607208251953125,Fixation,POINT (0.0835857093334198 0.1523655727505684),,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211200703848,19715097032,1,1,"(0.12305086106061935, 0.11597637087106705)","(0.1281929612159729, 0.13474151492118835)",1,1,2.60845947265625,2.63433837890625,,POINT (0.1256219111382961 0.1253589428961277),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211200712181,19715105365,1,1,"(0.12684783339500427, 0.11804582923650742)","(0.13265186548233032, 0.1366683691740036)",1,1,2.60076904296875,2.6221923828125,Fixation,POINT (0.1297498494386673 0.1273570992052555),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211200720514,19715113698,1,1,"(0.12218764424324036, 0.13040152192115784)","(0.1329660415649414, 0.13814067840576172)",1,1,2.6072540283203125,2.6175537109375,Fixation,POINT (0.1275768429040909 0.1342711001634598),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211200728848,19715122032,1,1,"(0.12074532359838486, 0.1305076777935028)","(0.13011322915554047, 0.1436234563589096)",1,1,2.6038360595703125,2.6139373779296875,Fixation,POINT (0.1254292763769627 0.1370655670762062),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211200737181,19715130365,1,1,"(0.12401284277439117, 0.10233090817928314)","(0.1265149712562561, 0.14089205861091614)",1,1,2.6200103759765625,2.645904541015625,Fixation,POINT (0.1252639070153236 0.1216114833950996),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211200745514,19715138698,1,1,"(0.12297485023736954, 0.11463615298271179)","(0.12891271710395813, 0.14418087899684906)",1,1,2.60797119140625,2.64093017578125,Fixation,POINT (0.1259437836706638 0.1294085159897804),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211200762181,19715155365,1,1,"(0.1155233234167099, 0.11547014117240906)","(0.12880563735961914, 0.13848963379859924)",1,1,2.62200927734375,2.645751953125,,POINT (0.1221644803881645 0.1269798874855042),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211200770514,19715163698,1,1,"(0.11401090770959854, 0.13808245956897736)","(0.13206778466701508, 0.1505938470363617)",1,1,2.5975341796875,2.6401824951171875,Fixation,POINT (0.1230393461883068 0.1443381533026695),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211200778848,19715172032,1,1,"(0.12327123433351517, 0.12152731418609619)","(0.12368135154247284, 0.14287105202674866)",1,1,2.6164703369140625,2.6654205322265625,Fixation,POINT (0.123476292937994 0.1321991831064224),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211200787181,19715180365,1,1,"(0.11837711930274963, 0.13859590888023376)","(0.12411583214998245, 0.14405913650989532)",1,1,2.6197052001953125,2.649261474609375,Fixation,POINT (0.121246475726366 0.1413275226950645),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211200795514,19715188698,1,1,"(0.11907805502414703, 0.1362687051296234)","(0.11563366651535034, 0.16383758187294006)",1,1,2.6322174072265625,2.641937255859375,Fixation,POINT (0.1173558607697487 0.1500531435012817),,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211200995520,19715388703,1,1,"(0.0978546291589737, 0.1551324427127838)","(0.14035962522029877, 0.21557912230491638)",1,1,2.5897369384765625,2.5025177001953125,,POINT (0.1191071271896362 0.1853557825088501),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211201003855,19715397038,1,1,"(0.09990797936916351, 0.15373222529888153)","(0.14672675728797913, 0.2220623940229416)",1,1,2.5867156982421875,2.603851318359375,Fixation,POINT (0.1233173683285713 0.1878973096609116),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211201012189,19715405372,1,1,"(0.11106836050748825, 0.14789842069149017)","(0.12101307511329651, 0.17448924481868744)",1,1,2.58935546875,2.569793701171875,Fixation,POINT (0.1160407178103924 0.1611938327550888),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211201020522,19715413705,1,1,"(0.12042436003684998, 0.1586296260356903)","(0.12160523235797882, 0.16488565504550934)",1,1,2.5642547607421875,2.61083984375,Fixation,POINT (0.1210147961974144 0.1617576405405998),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211201028856,19715422039,1,1,"(0.11711648106575012, 0.15793415904045105)","(0.1258864402770996, 0.16168154776096344)",1,1,2.57366943359375,2.5922393798828125,Fixation,POINT (0.1215014606714249 0.1598078534007072),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211201037189,19715430372,1,1,"(0.11918473988771439, 0.16381436586380005)","(0.13260623812675476, 0.17299900949001312)",1,1,2.55712890625,2.6288299560546875,Fixation,POINT (0.1258954890072346 0.1684066876769066),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211201045522,19715438705,1,1,"(0.1193132996559143, 0.16939060389995575)","(0.13154949247837067, 0.14525556564331055)",1,1,2.557952880859375,2.6087646484375,Fixation,POINT (0.1254313960671425 0.1573230847716332),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211201053855,19715447038,1,1,"(0.11170133203268051, 0.1649223417043686)","(0.12829096615314484, 0.164910688996315)",1,1,2.56671142578125,2.5911865234375,Fixation,POINT (0.1199961490929127 0.1649165153503418),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211201062189,19715455372,1,1,"(0.11683639138936996, 0.16344352066516876)","(0.12381631135940552, 0.16637109220027924)",1,1,2.5482635498046875,2.6087188720703125,Fixation,POINT (0.1203263513743877 0.164907306432724),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211201070529,19715463712,1,1,"(0.11272787302732468, 0.16666540503501892)","(0.12441074103116989, 0.16427817940711975)",1,1,2.567626953125,2.5871124267578125,Fixation,POINT (0.1185693070292473 0.1654717922210693),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211201078860,19715472043,1,1,"(0.11511297523975372, 0.15891315042972565)","(0.124461330473423, 0.14999233186244965)",1,1,2.5595855712890625,2.5971832275390625,Fixation,POINT (0.1197871528565884 0.1544527411460876),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211201087196,19715480379,1,1,"(0.11269841343164444, 0.16089102625846863)","(0.12077786773443222, 0.15760494768619537)",1,1,2.5708465576171875,2.59466552734375,Fixation,POINT (0.1167381405830383 0.159247986972332),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211201095529,19715488712,1,1,"(0.10960923880338669, 0.16866092383861542)","(0.12331602722406387, 0.15507525205612183)",1,1,2.5567779541015625,2.5955047607421875,Fixation,POINT (0.1164626330137253 0.1618680879473686),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211201103862,19715497045,1,1,"(0.10579666495323181, 0.16095943748950958)","(0.1259850263595581, 0.15335451066493988)",1,1,2.565826416015625,2.5730133056640625,Fixation,POINT (0.115890845656395 0.1571569740772247),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211201112196,19715505379,1,1,"(0.10705796629190445, 0.16472211480140686)","(0.1273152083158493, 0.15302926301956177)",1,1,2.559783935546875,2.595977783203125,Fixation,POINT (0.1171865873038769 0.1588756889104843),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211201120529,19715513712,1,1,"(0.11113610118627548, 0.16527017951011658)","(0.12678511440753937, 0.15896421670913696)",1,1,2.56231689453125,2.57598876953125,Fixation,POINT (0.1189606077969074 0.1621171981096268),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211201128862,19715522045,1,1,"(0.11193544417619705, 0.1719786375761032)","(0.1263699233531952, 0.16019047796726227)",1,1,2.547348022460937,2.5958251953125,Fixation,POINT (0.1191526837646961 0.1660845577716827),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211201145529,19715538712,1,1,"(0.06620486825704575, 0.1880740523338318)","(0.09295201301574707, 0.18305595219135284)",1,1,2.5525360107421875,2.562896728515625,Fixation,POINT (0.0795784406363964 0.1855650022625923),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211201153862,19715547045,1,1,"(0.08590342849493027, 0.18321800231933594)","(0.09926445782184601, 0.18330414593219757)",1,1,2.5616912841796875,2.571517944335937,Fixation,POINT (0.0925839431583881 0.1832610741257668),,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211201162196,19715555379,1,1,"(0.08466876298189163, 0.18090508878231049)","(0.09053390473127365, 0.1829194277524948)",1,1,2.556732177734375,2.58685302734375,Fixation,POINT (0.0876013338565826 0.1819122582674026),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211201170527,19715563710,1,1,"(0.08261224627494812, 0.17960500717163086)","(0.09711183607578278, 0.19041000306606293)",1,1,2.57012939453125,2.5930633544921875,Fixation,POINT (0.0898620411753654 0.1850075051188469),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211201178861,19715572043,1,1,"(0.06762594729661942, 0.18414032459259033)","(0.08767694234848022, 0.19935335218906403)",1,1,2.577362060546875,2.590057373046875,Fixation,POINT (0.0776514448225498 0.1917468383908272),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
